NCT ID,Acronym,Overall Status,Start Date,Conditions,Interventions,Locations,Primary Completion Date,Study First Post Date,Last Update Post Date,Study Type,Phases,Sponsor,Sponsor Type,Disease
NCT06048406,Unknown,RECRUITING,2023-09-11,"Vaccination; Infection, Influenza",Health education,Dongguang - China,2024-06-30,2023-09-21,2024-02-21,INTERVENTIONAL,NA,Sun Yat-sen University,OTHER,influenza
NCT04683406,Unknown,COMPLETED,2020-12-28,Influenza A,"ZSP1273 600 mg, Placebo to Oseltamivir, Oseltamivir(oral), Placebo to ZSP1273","Bengbu - China, Xuancheng - China, Beijing - China, Beijing - China, Beijing - China, Chongqing - China, Chongqing - China, Quanzhou - China, Xiamen - China, Xiamen - China, Xiamen - China, Dongguan - China, Foshan - China, Foshan - China, Guangzhou - China, Guangzhou - China, Guangzhou - China, Guangzhou - China, Huizhou - China, Jieyang - China, Qingyuan - China, Shantou - China, Shaoguan - China, Shenzhen - China, Shenzhen - China, Shenzhen - China, Nanning - China, Guiyang - China, Zunyi - China, Qinhuangdao - China, Huaihe - China, Luoyang - China, Nanyang - China, Nanyang - China, Nanyang - China, Nanyang - China, Xinxiang - China, Zhengzhou - China, Zhengzhou - China, Zhengzhou - China, Yiyang - China, Nanjing - China, Nanjing - China, Nanjing - China, Nanjing - China, Xuzhou - China, Ganzhou - China, Jiujiang - China, Nanchang - China, Nanchang - China, Nanchang - China, Pingxiang - China, Shangyao - China, Changchun - China, Panjin - China, Shenyang - China, Binzhou - China, Heze - China, Jinan - China, Liaocheng - China, Linyi - China, Zaozhuang - China, Zibo - China, Shanghai - China, Taiyuan - China, Chengdu - China, Chengdu - China, Chengdu - China, Chengdu - China, Chengdu - China, Dazhou - China, Nanchong - China, Tianjin - China, Kunming - China, Hangzhou - China, Ruian - China",2023-04-01,2020-12-24,2023-06-27,INTERVENTIONAL,PHASE3,"Guangdong Raynovent Biotech Co., Ltd",INDUSTRY,influenza
NCT02871206,Unknown,COMPLETED,2016-11,Influenza,"Fluad, Fluzone",Hamilton - Canada,2019-06,2016-08-18,2024-11-21,INTERVENTIONAL,PHASE4,McMaster University,OTHER,influenza
NCT04093206,Unknown,COMPLETED,2017-12-22,"Signs and Symptoms, Respiratory","EpiCor and Vitamin C, Vitamin C","Domžale - Slovenia, Ilirska Bistrica - Slovenia, Ivančna Gorica - Slovenia, Kocevje - Slovenia, Lenart v Slov Goricah - Slovenia, Lenart v Slov Goricah - Slovenia, Lenart V Slov. Goricah - Slovenia, Ljubljana - Slovenia, Ljubljana - Slovenia, Lucija - Slovenia, Maribor - Slovenia, Maribor - Slovenia, Maribor - Slovenia, Sempeter pri Gorici - Slovenia, Sentilj v Slovenskih goricah - Slovenia, Slovenske Konjice - Slovenia, Tolmin - Slovenia, Trebnje - Slovenia, Trebnje - Slovenia, Trzic - Slovenia, Zagorje ob Savi - Slovenia",2019-03-28,2019-09-17,2019-09-17,INTERVENTIONAL,NA,Cargill,INDUSTRY,influenza
NCT01644149,Unknown,COMPLETED,2012-01,Influenza Prophylaxis,"Stratis Jet Injector, Needle and Syringe, 2011-2012 Fluzone trivalent inactivated influenza vaccine",Denver - United States,2012-02,2012-07-18,2019-06-20,INTERVENTIONAL,PHASE4,"PharmaJet, Inc.",INDUSTRY,influenza
NCT00558649,NANOVAX,COMPLETED,2007-05,"Influenza, Human",Flu Vaccine (FLUARIX®),No locations listed,2007-09,2007-11-15,2013-05-10,INTERVENTIONAL,NA,NanoPass Technologies Ltd,INDUSTRY,influenza
NCT04345549,Unknown,COMPLETED,2020-02-26,"Flu Like Symptom, Flu Like Illness",Individualised Ayurveda,Leicester - United Kingdom,2020-03-30,2020-04-14,2020-04-14,INTERVENTIONAL,NA,Aarogyam UK,OTHER,influenza
NCT01403649,CollabFlu,COMPLETED,2009-08,"Influenza, Collaboration","Private/public collaboration to increase flu vaccination, Usual care","Aurora - United States, Aurora - United States, Aurora - United States, Brighton - United States, Broomfield - United States, Centennial - United States, Centennial - United States, Centennial - United States, Centennial - United States, Centennial - United States, Denver - United States, Englewood - United States, Ft. Morgan - United States, Ft. Morgan - United States, Haxtun - United States, Julesburg - United States, Lakewood - United States, Lakewood - United States, Lakewood - United States, Littleton - United States, Lone Tree - United States, Parker - United States, Sterling - United States, Thornton - United States, Wheat Ridge - United States, Wray - United States, Yuma - United States",2015-02,2011-07-27,2015-06-02,INTERVENTIONAL,NA,"University of Colorado, Denver",OTHER,influenza
NCT02342249,Unknown,COMPLETED,2014-12-11,Influenza A,"VX-787 300 mg, VX-787 600 mg, Oseltamivir 75 mg, Placebo","Athens - United States, Birmingham - United States, Gulf Shores - United States, Huntsville - United States, Scottsboro - United States, Harrisburg - United States, Phoenix - United States, Anaheim - United States, Burbank - United States, Canoga Park - United States, Chula Vista - United States, El Cajon - United States, Encino - United States, Fresno - United States, Garden Grove - United States, Harbor City - United States, Huntington Beach - United States, La Mesa - United States, Lomita - United States, Long Beach - United States, Norwalk - United States, Oakland - United States, Oceanside - United States, Paramount - United States, San Diego - United States, Santa Monica - United States, Tustin - United States, Upland - United States, Colorado Springs - United States, Northglenn - United States, Washington - United States, Boca Raton - United States, Boynton Beach - United States, Bradenton - United States, Brooksville - United States, Chiefland - United States, Clearwater - United States, Coral Gables - United States, Doral - United States, Edgewater - United States, Fort Myers - United States, Hialeah - United States, Homestead - United States, Jacksonville - United States, Kissimmee - United States, Lake Worth - United States, Lakeland - United States, Long Beach - United States, Miami - United States, New Port Richey - United States, North Miami Beach - United States, Orlando - United States, Ormond Beach - United States, Pembroke Pines - United States, Saint Petersburg - United States, Sarasota - United States, Tampa - United States, West Palm Beach - United States, Atlanta - United States, Columbus - United States, Anderson - United States, Idaho Falls - United States, Meridian - United States, Anderson - United States, Muncie - United States, Newburgh - United States, Council Bluffs - United States, Overland Park - United States, Bardstown - United States, Hazard - United States, Eunice - United States, Mandeville - United States, Shreveport - United States, Oxon Hill - United States, Worcester - United States, Belton - United States, Niles - United States, Troy - United States, Saint Louis - United States, Fremont - United States, Las Vegas - United States, Berlin - United States, Brooklyn - United States, New York - United States, Rochester - United States, Rosedale - United States, Advance - United States, Hickory - United States, Morehead City - United States, Morganton - United States, Salisbury - United States, Akron - United States, Dayton - United States, Hilliard - United States, Huber Heights - United States, Tulsa - United States, Harleysville - United States, Jenkintown - United States, Philadelphia - United States, Warminster - United States, East Providence - United States, Johnston - United States, Greer - United States, Laurens - United States, Mount Pleasant - United States, Rock Hill - United States, Simpsonville - United States, Rapid City - United States, Bristol - United States, Amarillo - United States, Arlington - United States, Austin - United States, Baytown - United States, Carrollton - United States, Corpus Christi - United States, Dallas - United States, Fort Worth - United States, Houston - United States, Humble - United States, Katy - United States, Plano - United States, San Antonio - United States, Tomball - United States, Clinton - United States, Salt Lake City - United States, South Jordan - United States, Alexandria - United States, La Crosse - United States, Milwaukee - United States, Borgerhout - Belgium, Linkebeek - Belgium, Massemen - Belgium, Wichelen - Belgium, Sofia - Bulgaria, Veliko Turnovo - Bulgaria, Calgary - Canada, West Vancouver - Canada, Mount Pearl - Canada, Brampton - Canada, NewMarket - Canada, Toronto - Canada, Mirabel - Canada, Montreal - Canada, Saint-Jerome - Canada, Trois-Rivières - Canada, Paide - Estonia, Saku - Estonia, Tallinn - Estonia, Tartu - Estonia, Voru - Estonia, Berlin - Germany, Essen - Germany, Goch - Germany, Hamburg - Germany, Stuhr - Germany, Balvi - Latvia, Daugavpils - Latvia, Jekabpils - Latvia, Jelgava - Latvia, Kuldiga - Latvia, Lielvarde - Latvia, Riga - Latvia, Toa Baja - Puerto Rico, Boksburg - South Africa, Breyten - South Africa, Cape Town - South Africa, Durban - South Africa, Johannesburg - South Africa, Kempton Park - South Africa, Krugersdorp - South Africa, Middelburg - South Africa, Moloto - South Africa, Pretoria - South Africa, Thabazimbi - South Africa, Van Der Bijl Park - South Africa, Worcester - South Africa",2016-05-25,2015-01-19,2025-02-04,INTERVENTIONAL,PHASE2,"Janssen Research & Development, LLC",INDUSTRY,influenza
NCT01131806,Unknown,UNKNOWN,2009-12,Chronic Obstructive Pulmonary Disease,"fluticasone/ salmeterol 125/25 mcg/puff, fluticasone/ salmeterol 250/25 mcg/puff",Taipei City - Taiwan,2010-11,2010-05-27,2010-07-08,INTERVENTIONAL,PHASE4,"Taipei Veterans General Hospital, Taiwan",OTHER_GOV,influenza
NCT04033406,Unknown,COMPLETED,2019-08-26,Influenza A,"VIR-2482, Placebo",Brisbane - Australia,2021-11-01,2019-07-26,2022-06-09,INTERVENTIONAL,PHASE1,"Vir Biotechnology, Inc.",INDUSTRY,influenza
NCT00893906,Unknown,COMPLETED,2009-05,Influenza,"seasonal trivalent inactivated influenza vaccine, inactivated polio vaccine",Niakhar - Senegal,2012-12,2009-05-06,2013-09-23,INTERVENTIONAL,PHASE4,PATH,OTHER,influenza
NCT00386113,Unknown,COMPLETED,2006-10-16,Influenza,Fluarix and adjuvanted influenza vaccine,Gent - Belgium,2006-11-14,2006-10-11,2018-02-26,INTERVENTIONAL,PHASE2,GlaxoSmithKline,INDUSTRY,influenza
NCT01498718,Unknown,COMPLETED,2011-12,Influenza,"DNA vaccine, TIV","Decatur - United States, St. Louis - United States, Cincinnati - United States, Houston - United States",2013-04,2011-12-23,2016-03-24,INTERVENTIONAL,PHASE1,National Institute of Allergy and Infectious Diseases (NIAID),NIH,influenza
NCT03160118,Unknown,COMPLETED,2017-03-27,Prevention of Influenza,"Seasonal,quadrivalent,influenza vaccine",Ghent - Belgium,2017-05-17,2017-05-19,2024-09-19,INTERVENTIONAL,PHASE4,"University Hospital, Ghent",OTHER,influenza
NCT00639418,Unknown,COMPLETED,2007-08,Healthy,Influenza vaccination,"Birmingham - United States, Daphne - United States, Daphne - United States, Montgomery - United States, Sheffield - United States, Wetumpka - United States, Wasilla - United States, Chandler - United States, Phoenix - United States, Scottsdale - United States, Scottsdale - United States, Scottsdale - United States, Tucson - United States, Bentonville - United States, Bentonville - United States, Benton - United States, N. Little Rock - United States, Wasilla - United States, Bell Gardens - United States, Covina - United States, Folsom - United States, Fresno - United States, Huntington Park - United States, Oceanside - United States, Poway - United States, San Francisco - United States, Santa Ana - United States, Van Nuys - United States, Durango - United States, Evergreen - United States, Pueblo - United States, Darien - United States, Norwich - United States, Prospect - United States, Westport - United States, Atlantis - United States, Bradenton - United States, Brandon - United States, Coral Springs - United States, Homestead - United States, Merrit Island - United States, Miami - United States, New Port Richey - United States, Orange Park - United States, Plantation - United States, Saint Pete Beach - United States, St. Petersburg - United States, Wesley Chapel - United States, College Park - United States, Jesup - United States, Marietta - United States, Ringgold - United States, Snellville - United States, Darien - United States, Evergreen Park - United States, LaGrange - United States, Libertyville - United States, Muskegon - United States, Vernon Hills - United States, Fort Wayne - United States, Indianapolis - United States, Jeffersonville - United States, Mishawaka - United States, Rushville - United States, Cedar Rapids - United States, Council Bluffs - United States, Leavenworth - United States, Florence - United States, La Grange - United States, Baton Rouge - United States, Bossier City - United States, Lake Providence - United States, Leesville - United States, Slidell - United States, Big Rapids - United States, Deckerville - United States, Muskegon - United States, Royal Oak - United States, Vadnais Heights - United States, Bridgeton - United States, Kansas City - United States, Lee's Summit - United States, Mount Vernon - United States, Omaha - United States, Henderson - United States, Henderson - United States, Las Vegas - United States, East Orange - United States, Green Brook - United States, N. Brunswick - United States, Phillipsburg - United States, Vineland - United States, Clifton Park - United States, Delmar - United States, Delmar - United States, Fairport - United States, Floral Park - United States, Garden City - United States, Levittown - United States, New City - United States, North Syracuse - United States, Orchard Park - United States, Pomona - United States, Rochester - United States, Asheboro - United States, Asheville - United States, Beone - United States, Burlington - United States, Cary - United States, Clyde - United States, Greensboro - United States, Greensboro - United States, Greensboro - United States, Hendersonville - United States, Henderson - United States, Morganton - United States, Rockingham - United States, Whiteville - United States, Winston-Salem - United States, Canfield - United States, Canton - United States, Canton - United States, Cincinnati - United States, Cincinnati - United States, Fairfield - United States, Mason - United States, Mentor - United States, Milford - United States, Toledo - United States, Youngstown - United States, Gresham - United States, McMinnville - United States, Medford - United States, Oregon City - United States, Bellevue - United States, Collegeville - United States, Johnstown - United States, Lancaster - United States, Lock Haven - United States, Mckees Rock - United States, McMurray - United States, Philadelphia - United States, Philadelphia - United States, Quakertown - United States, Sellersville - United States, Williamsport - United States, Providence - United States, Charleston - United States, Mt. Pleasant - United States, Crossville - United States, Crossville - United States, Franklin - United States, Lebanon - United States, Maryville - United States, Memphis - United States, Soddy Daisy - United States, Tullahoma - United States, Brownsville - United States, Coppell - United States, Dallas - United States, Dallas - United States, Frisco - United States, Houston - United States, Houston - United States, Houston - United States, Lubbock - United States, Montgomery - United States, Mount Pleasant - United States, Plano - United States, San Antonio - United States, San Antonio - United States, Tejas - United States, Webster - United States, Webster - United States, Odgen - United States, Orem - United States, West Jordan - United States, Alexandria - United States, King George - United States, Midlothian - United States, Richmond - United States, Stafford - United States, Redmond - United States, Spokane - United States, Beaver Dam - United States, Muskego - United States, Oconomowoc - United States",2011-03,2008-03-20,2014-09-15,OBSERVATIONAL,Not Available,MedImmune LLC,INDUSTRY,influenza
NCT00819013,FLU-A,COMPLETED,2007-07,Influenza,"Influenza A Vaccine: ACAM FLU-A, Influenza A Vaccine: ACAM FLU-A, Influenza A Vaccine: ACAM FLU-A, Saline placebo","Miami - United States, Lenexa - United States, Tacoma - United States",2009-01,2009-01-08,2012-01-19,INTERVENTIONAL,PHASE1,Sanofi,INDUSTRY,influenza
NCT06020118,Unknown,COMPLETED,2023-09-25,"Influenza, COVID-19","Simultaneous Vaccination (Influenza Vaccine and mRNA COVID booster), Sequential Vaccination (Influenza vaccine then mRNA COVID booster), Sequential Vaccination (mRNA COVID booster then Influenza vaccine)","Phoenix - United States, Tempe - United States, Atlanta - United States, Saint Louis - United States, Cleveland - United States, Cleveland - United States, South Euclid - United States, Pittsburgh - United States",2024-03-07,2023-08-31,2024-05-31,INTERVENTIONAL,PHASE4,Duke University,OTHER,influenza
NCT01224613,Unknown,COMPLETED,2010-11,Influenza,"Intanza, Intanza","Halifax - Canada, Toronto - Canada",2011-01,2010-10-20,2011-06-15,INTERVENTIONAL,PHASE4,Dalhousie University,OTHER,influenza
NCT06254313,CHOPIN,RECRUITING,2024-12,"Influenza, Acute Respiratory Distress Syndrome",Additional tubes and LBA,"Bordeaux - France, Pessac - France",2026-12,2024-02-12,2024-12-27,OBSERVATIONAL,Not Available,"University Hospital, Bordeaux",OTHER,influenza
NCT03859141,Unknown,COMPLETED,2018-02-06,Seasonal Influenza,"Quadrivalent influenza vaccine, Quadrivalent influenza vaccine, Trivalent influenza vaccine (contains B/Victoria strain), Trivalent influenza vaccine (contains B/Yamagata strain)","Lianyungang - China, Pizhou - China",2018-04-17,2019-03-01,2019-03-01,INTERVENTIONAL,PHASE3,"Sinovac Biotech Co., Ltd",INDUSTRY,influenza
NCT02105519,Unknown,UNKNOWN,2013-10,"Immunogenicity and Adverse Drug Effect of Vaccines Influenza, Chronic Kidney Disease",Seasonal influenza vaccine (AdimFlu-S),Tainan - Taiwan,2014-06,2014-04-07,2014-04-07,INTERVENTIONAL,PHASE4,National Cheng-Kung University Hospital,OTHER,influenza
NCT00981513,Unknown,COMPLETED,2009-09,"Influenza Virus Infection, Influenza-like Illness, Acute Respiratory Infection","Trivalent live attenuated seasonal influenza vaccine, Monovalent live attenuated pandemic influenza vaccine, Saline",Pokfulam - Hong Kong,2010-11,2009-09-22,2011-08-19,INTERVENTIONAL,PHASE4,The University of Hong Kong,OTHER,influenza
NCT01910519,Unknown,COMPLETED,2013-07,"Influenza A Virus, H5N1 Subtype","H5N1 vaccine plus AS03 adjuvant, H5N1 vaccine without adjuvant",Decatur - United States,2015-02,2013-07-29,2019-02-12,INTERVENTIONAL,PHASE2,National Institute of Allergy and Infectious Diseases (NIAID),NIH,influenza
NCT05108818,Unknown,RECRUITING,2021-10-07,"Influenza, Human",Seasonal influenza vaccine,Philadelphia - United States,2027-04-01,2021-11-05,2024-12-09,INTERVENTIONAL,PHASE4,University of Pennsylvania,OTHER,influenza
NCT02998736,PERIOP-04,COMPLETED,2017-11-21,Abdominal Cancer,"Cialis, Influenza vaccine",Ottawa - Canada,2022-09-01,2016-12-20,2022-12-28,INTERVENTIONAL,PHASE1,Ottawa Hospital Research Institute,OTHER,influenza
NCT00894049,ITAC02-01,COMPLETED,2002-11,"Allograft, Allogeneic Cell Transplantaion, Hematological Malignancy, Solid Tumor",reduced intensity conditionings,"Bordeaux Pessac - France, Clermont Ferrand - France, Lyon - France, Marseille - France, Montpellier - France",2013-02,2009-05-06,2014-01-01,INTERVENTIONAL,PHASE2,Institut Paoli-Calmettes,OTHER,influenza
NCT04210349,Unknown,COMPLETED,2020-01-09,Influenza,"Quadrivalent Influenza Vaccine, Trivalent Influenza Vaccine 1 SP Shz TIV1, Trivalent Influenza Vaccine 2 SP Shz TIV2","Kunming - China, Lincang - China, Lincang - China, Lincang - China, Shangqiu - China, Xinxiang - China, Zhengzhou - China",2020-12-01,2019-12-24,2023-10-02,INTERVENTIONAL,PHASE3,"Sanofi Pasteur, a Sanofi Company",INDUSTRY,influenza
NCT01711736,Unknown,COMPLETED,2012-11-01,Influenza,"Quadrivalent influenza GSK2282512A vaccine, Fluarix","Halifax - Canada, Brampton - Canada, Hamilton - Canada, Sudbury - Canada, Mirabel - Canada, Québec City - Canada, Santo Domingo, Distrito Nacional - Dominican Republic, San Pedro Sula - Honduras",2013-02-21,2012-10-22,2021-11-01,INTERVENTIONAL,PHASE3,GlaxoSmithKline,INDUSTRY,influenza
NCT01545349,LAIV,COMPLETED,2012-02,"Healthy, Influenza","Lactobacillus rhamnosus GG ATCC 53103 (LGG), Placebo, Live attenuated influenza vaccine",Boston - United States,2013-05,2012-03-06,2017-01-11,INTERVENTIONAL,PHASE1,Patricia L. Hibberd,OTHER,influenza
NCT02026349,Unknown,COMPLETED,2014-01,Influenza,"favipiravir, Placebo","Birmingham - United States, Birmingham - United States, Hunstville - United States, Hot Springs - United States, Los Angeles - United States, Los Angeles - United States, Orange - United States, Sacramento - United States, San Diego - United States, San Diego - United States, Tustin - United States, Upland - United States, Colorado Springs - United States, Hamden - United States, Bradenton - United States, Brooksville - United States, Gainesville - United States, Gainesville - United States, Hialeah - United States, Hialeah - United States, Lakeland Hills - United States, Miami - United States, Miami - United States, Miami - United States, Miami - United States, Saint Cloud - United States, Saint Petersburg - United States, South Miami - United States, Tampa - United States, Atlanta - United States, Snellville - United States, Bardstown - United States, Monroe - United States, Opelousas - United States, Flint - United States, Omaha - United States, Las Vegas - United States, Hickory - United States, Morganton - United States, Winston Salem - United States, Lansdale - United States, Pittsburgh - United States, Smithfield - United States, Uniontown - United States, Gaffney - United States, Greenville - United States, Greer - United States, Simpsonville - United States, Arlington - United States, Austin - United States, Carrollton - United States, Forth Worth - United States, Houston - United States, Plano - United States, San Antonio - United States, Salt Lake City - United States, Salt Lake City - United States, South Jordan - United States, Arlington - United States, La Crosse - United States, Bedford Park - Australia, Deurne - Belgium, Bruxelles - Belgium, Gozee - Belgium, Mont-sur-Marchienne - Belgium, Halen - Belgium, Ham - Belgium, Chenée - Belgium, Deurne - Belgium, Gribomont - Belgium, Linkebeek - Belgium, Sofia - Bulgaria, Burgas - Bulgaria, Burgas - Bulgaria, Gabrovo - Bulgaria, Haskovo - Bulgaria, Plovdiv - Bulgaria, Plovdiv - Bulgaria, Ruse - Bulgaria, Ruse - Bulgaria, Samokov - Bulgaria, Sevlievo - Bulgaria, Sliven - Bulgaria, Smolyan - Bulgaria, Sofia - Bulgaria, Sofia - Bulgaria, Sofia - Bulgaria, Sofia - Bulgaria, Sofia - Bulgaria, Sofia - Bulgaria, Varna - Bulgaria, Varna - Bulgaria, Veliko Tarnovo - Bulgaria, Balassagyarmat - Hungary, Budapest - Hungary, Csongrad - Hungary, Debrecen - Hungary, Gyula - Hungary, Gödöllő - Hungary, Nyiregyhaza - Hungary, Zalaegerszeg - Hungary, Nijverdal - Netherlands, Nijverdal - Netherlands, Hoogvliet - Netherlands, Den Haag - Netherlands, Lieshout - Netherlands, Nijverdal - Netherlands, Rotterdam - Netherlands, Zwijndrecht - Netherlands, Auckland - New Zealand, Christchurch - New Zealand, Hamilton - New Zealand, Tauranga - New Zealand, Olesnica - Poland, Wroclaw - Poland, Wroclaw - Poland, Torun - Poland, Swidnik - Poland, Lodz - Poland, Zgierz - Poland, Tarnów - Poland, Losice - Poland, Debica - Poland, Rzeszow - Poland, Katowice - Poland, Katowice - Poland, Katowice - Poland, Katowice - Poland, Krakow - Poland, Kraków - Poland, Lódz - Poland, Ostroda - Poland, Oswiecim - Poland, Arkangelsk - Russian Federation, Kazan - Russian Federation, Moscow - Russian Federation, Novosibirsk - Russian Federation, Novosibirsk - Russian Federation, Ryazan - Russian Federation, Saratov - Russian Federation, St. Petersburg - Russian Federation, St. Petersburg - Russian Federation, St. Petersburg - Russian Federation, St. Petersburg - Russian Federation, Tomsk - Russian Federation, Vladimir - Russian Federation, Yaroslavl - Russian Federation, Bloemfontein - South Africa, Bryanston - South Africa, Johannesburg - South Africa, Johannesburg - South Africa, Johannesburg - South Africa, Pretoria - South Africa, Pretoria - South Africa, Pretoria - South Africa, Pretoria - South Africa, Sophiatown, Johannesburg - South Africa, Soweto - South Africa, Amanzimtoti - South Africa, Dundee - South Africa, Middelburg - South Africa, Witbank - South Africa, Cape Town - South Africa, Cape Town - South Africa, Cape Town - South Africa, Paarl - South Africa, Worcester - South Africa, Cape Town - South Africa, Durban - South Africa, Johannesburg - South Africa, Krugersdorp - South Africa, Potchefstroom - South Africa, Pretoria - South Africa, Sophiatown, Johannesburg - South Africa, Umkomaas - South Africa, Welkom - South Africa, Benidorm - Spain, Orihuela - Spain, Badalona - Spain, Castellon de la Plana - Spain, Barcelona - Spain, Llanca - Spain, Alicante - Spain, Barcelona - Spain, Barcelona - Spain, Barcelona - Spain, Tarragona - Spain, Malmö - Sweden, Stockholm - Sweden, Stockholm - Sweden, Uppsala - Sweden, Göteborg - Sweden, Karlskrona - Sweden, Linköping - Sweden, Malmö - Sweden, Uppsala - Sweden, Ankara - Turkey, Diyarbakir - Turkey, Duzce - Turkey, Erzurum - Turkey, Eskisehir - Turkey, Izmir - Turkey, Izmir - Turkey, Konya - Turkey, Samsun - Turkey, Trabzon - Turkey, Chernivtsi - Ukraine, Ivano-Frankivsk - Ukraine, Kharkiv - Ukraine, Kyiv - Ukraine, Kyiv - Ukraine, Odesa - Ukraine, Odesa - Ukraine, Ternopil - Ukraine, Vinnytsya - Ukraine, Kharkiv - Ukraine, Kherson - Ukraine, Kyiv - Ukraine, Kyiv - Ukraine, Kyiv - Ukraine, Poltava - Ukraine, Sumy - Ukraine",2015-03,2014-01-03,2015-11-11,INTERVENTIONAL,PHASE3,"MDVI, LLC",INDUSTRY,influenza
NCT00970606,STIP,TERMINATED,2009-10,"Acute Respiratory Distress Syndrome, Influenza, H1N1 Influenza","Rosuvastatin (crestor), Placebo","Little Rock - United States, Phoenix - United States, Stanford - United States, Chicago - United States, Iowa City - United States, Baltiomore - United States, Boston - United States, Springfiled - United States, New York - United States, New York - United States, Greensboro - United States, Cleveland - United States, Columbus - United States, Portland - United States, Pittsburgh - United States, Charleston - United States, Chattanooga - United States, Nashville - United States, San Antonio - United States, Murray - United States, Charlottesville - United States",2011-07,2009-09-02,2017-03-22,INTERVENTIONAL,NA,Gordon Bernard,OTHER,influenza
NCT04355806,Unknown,UNKNOWN,2020-06-01,"Non Small Cell Lung Cancer, Influenza Vaccine","PD-1/PD-L1 inhibitors, Inactivated trivalent influenza vaccine","Hong Kong - China, Shanghai - China",2022-12-31,2020-04-21,2020-04-21,OBSERVATIONAL,Not Available,"Shanghai Pulmonary Hospital, Shanghai, China",OTHER,influenza
NCT01987349,Unknown,COMPLETED,2009-09,Influenza,"Fluzone® (intramuscular), FluMist® (intranasal)",Stanford - United States,2010-01,2013-11-19,2017-05-12,INTERVENTIONAL,PHASE4,Stanford University,OTHER,influenza
NCT01011049,Unknown,COMPLETED,2009-09,Influenza,"Influenza Virus Vaccine USP Trivalent Types A and B, Influenza Virus Vaccine USP Trivalent Types A and B, Influenza Virus Vaccine USP Trivalent Types A and B, Influenza Virus Vaccine USP Trivalent Types A and B","Hoover - United States, Huntsville - United States, Mobile - United States, Chandler - United States, Mesa - United States, Tempe - United States, Tucson - United States, Fountain Valley - United States, San Diego - United States, Milford - United States, Melbourne - United States, Pembroke Pines - United States, Pinellas Park - United States, Boise - United States, Chicago - United States, Iowa City - United States, Wichita - United States, Lexington - United States, Madisonville - United States, Rockville - United States, Kansas City - United States, Springfield - United States, St. Louis - United States, Albuquerque - United States, Binghamton - United States, Endwell - United States, Rochester - United States, Rochester - United States, Cary - United States, Raleigh - United States, Cincinnati - United States, Allentown - United States, Bensalem - United States, Warwick - United States, Mt. Pleasant - United States, Nashville - United States, Austin - United States, Fort Worth - United States, Fort Worth - United States, San Angelo - United States, Salt Lake City - United States, Salt Lake - United States, West Jordan - United States, Marshfield - United States, San Juan - Puerto Rico",2010-05,2009-11-11,2016-04-14,INTERVENTIONAL,PHASE2,"Sanofi Pasteur, a Sanofi Company",INDUSTRY,influenza
NCT02918006,Unknown,COMPLETED,2016-08-31,Influenza,"VXA-A1.1, Fluzone®, Placebo Tablets, Saline Solution for Placebo IM Injection",Costa Mesa - United States,2017-08-08,2016-09-28,2022-10-06,INTERVENTIONAL,PHASE2,Vaxart,INDUSTRY,influenza
NCT06342349,Unknown,COMPLETED,2024-03-30,Influenza,"Quadrivalent influenza virus split vaccine (MDCK cells), Quadrivalent influenza virus split vaccine (Chicken embryo), Phosphate buffer solution",Shanxi - China,2024-12-31,2024-04-02,2025-02-19,INTERVENTIONAL,PHASE1,Shanghai Institute Of Biological Products,INDUSTRY,influenza
NCT01863849,Unknown,COMPLETED,2013-08-22,Influenza Prophylaxis,Vaccination with Fluval AB suspension for injection,"Budapest - Hungary, Pilisvorosvar - Hungary, Szentendre - Hungary",2013-09-17,2013-05-29,2021-04-05,INTERVENTIONAL,PHASE4,"Fluart Innovative Vaccine Ltd, Hungary",INDUSTRY,influenza
