pubmed_id,title,keywords,journal,abstract,methods,results,conclusions,publication_date,category
16185611,[Mechanisms responsible for myocardial damage progression in chronic Chagas' disease].,,Revista espanola de cardiologia,,,,,2005-09-28,Pubmed_Chagas_Disease.csv
16150644,Chemotherapy of trypanosomiases and leishmaniasis.,,Trends in parasitology,"New formulations, therapeutic switching of the established drugs amphotericin B and paromomycin, and the serendipitous discovery of miltefosine have markedly improved leishmaniasis chemotherapy in the past 21 years. The situation for the two trypanosomiases has been less encouraging. Apart from the introduction of eflornithine for the treatment of late-stage human African trypanosomiasis, with its serious limitations in terms of cost and difficulty of administration, no new drugs have been incorporated into the chemotherapeutic arsenal in the past 25 years, despite important advances in knowledge of the biology of the etiological agents and the pathophysiology of these diseases. In the case of Chagas disease, several classes of compound that target the validated biochemical pathways of the parasite (e.g. inhibitors of sterol biosynthesis and cysteine proteases) are in the pipeline. With the availability of complete genome sequences for all three pathogens, and methods for rapid validation of targets, it is hoped that much-needed amelioration will occur soon. Financial constraints continue to represent a major hurdle to drug development. However, the appearance of not-for-profit product-development partnerships offers a new paradigm for bringing new drugs to patients.",,,,2005-09-10,Pubmed_Chagas_Disease.csv
16098636,A short report on highlights of world-wide development of RIX4414: a Latin American experience.,,Vaccine,"An oral, human-derived monovalent (G1P1A) rotavirus vaccine, strain RIX4414, has been developed by GlaxoSmithKline, Rixensart, Belgium. The safety, immunogenicity and efficacy of this vaccine were evaluated in a randomized, double-blind, placebo-controlled, phase IIb trial conducted in Brazil, Mexico and Venezuela. Healthy infants were given two doses of vaccine (104.7, 105.2 or 105.8 ffu) or placebo at age 2 and 4 months, with routine DTPw-HBV and Hib vaccines. OPV was given separately, at least 2 weeks before or after administration of the study vaccine. A total of 2155 infants were enrolled, of whom 1618 received one of the three vaccine viral concentrations and 537 were given placebo. Analysis of efficacy included diarrheal episodes occurring from 2 weeks after second dose until one year of age. Efficacy rates against any rotavirus gastroenteritis, severe rotavirus gastroenteritis and hospitalizations for rotavirus disease were as high as 70% (46-84%; 95%CI), 86% (63-96%; 95%CI), and 93% (54-100%; 95%CI), respectively. For non-G1 (mainly G9) serotypes, RIX4414 vaccine conferred protection as high as 83% (40-97%; 95%CI) against severe gastroenteritis. A decrease was noted in the incidence of severe rotavirus-related gastroenteritis after first dose. It is demonstrated that two doses of RIX4414 are highly efficacious against severe rotavirus gastroenteritis and hospitalization, including disease caused by non-G1 strains, namely G9 serotypes.",,,,2005-08-16,Pubmed_Chagas_Disease.csv
15989536,Developments in the treatment of leishmaniasis and trypanosomiasis.,,Expert opinion on emerging drugs,"The leishmaniases and trypanosomiases are diseases caused by related parasites belonging to the kinetoplastidae family. They share common biological traits, which are comparatively better known than for other parasites, and which would favour the identification of common targets. Yet, very few new drugs are on the horizon and treatment relies on old, often toxic and ineffective drugs. Miltefosine may soon become the first oral drug registered for Leishmaniasis. Other compounds in clinical trials are paromomycin, sitamquine and lipid formulations of amphotericin B. For African trypanosomiasis old drugs primarily indicated for Chagas disease are being considered (nifurtimox, megazole). Earlier projects are berenil, bisamidines and triazines for African trypanosomiasis, and novel azoles and cruzipain inhibitors for Chagas disease.",,,,2005-07-02,Pubmed_Chagas_Disease.csv
15895170,Retrospective study of 151 patients with cutaneous leishmaniasis treated with meglumine antimoniate.,,Revista da Sociedade Brasileira de Medicina Tropical,"We retrospectively analyzed a series of 151 cases of cutaneous leishmaniasis treated between 1967 and 1982. One-hundred-and-thirty-nine (92%) patients presented with active lesions and were treated with daily doses of meglumine antimoniate: 81 adults received a 5-ml vial IM and 58 children received 1 to 5 ml. Forty-five (32.4%) patients underwent continuous treatment with meglumine antimoniate for 25 to 116 days without rest intervals, and 94 (67.6%) intermittent treatment with 2 to 5 series of meglumine antimoniate. Intermittent series could include schedules of daily IM applications for 10 to 25 days each and intervals varying from 10 to 60 days. Antimony dose was calculated for 66 (47.5%) patients and ranged from 3.9 to 28.7 Sb5+/kg/day. Of these, 35 patients received > or =10 mg and 31 patients < 10 mg Sb5+/kg/day. Median time of healing was longer for lesions on the legs and feet -- 67.5 days versus 48.7 days (p < 0.001) for other sites. However, there were no significant differences in the median time of healing between adults and children, intermittent and continuous regimens or high and low antimony doses. Fifty-one patients were reassessed 5 to 14 years after treatment and showed no evidence of disease. These results support further investigation (clinical trials) on treatment using low doses of antimony.",,,,2005-05-17,Pubmed_Chagas_Disease.csv
15819677,The validity of serologic tests for Trypanosoma cruzi and the effectiveness of transfusional screening strategies in a hyperendemic region.,,Transfusion,"This study aims at obtaining unbiased estimates of the sensitivity and specificity of existing screening tests for Trypanosoma cruzi and at simulating the effectiveness of alternative screening strategies at different prevalence rates.
A systematic random sample of 400 was taken from 1200 banked serum samples of donors screened between August 1998 and January 1999 in Santa Cruz, Bolivia. Samples were tested with indirect hemagglutination test (IHA), indirect immunofluorescence assay (IFA), and four enzyme-linked immunosorbent assays (ELISAs). Sensitivity and specificity of tests were estimated through latent class analysis.
The sensitivity of individual tests ranged from 96.5 to 100 percent, and their specificity from 87.0 to 98.9 percent. Combinations of two tests used in parallel would, even at 40 percent prevalence, only miss approximately 1 infected unit per 10,000 screened. At 5 percent prevalence, however, they would yield 75 to 120 false-positive units per 1000 units screened. Parallel testing with IHA plus ELISA or with IHA plus IFA is marginally more cost-effective, compared to single IHA testing, than single ELISA or single IFA testing, regardless of the T. cruzi prevalence.
Routine blood donor screening for T. cruzi with a single test results in unacceptable numbers of false-negative samples in highly endemic areas or in at risk population groups. Adding a second test seems mandatory, but which one to choose depends on local cost components and feasibility.",,"The sensitivity of individual tests ranged from 96.5 to 100 percent, and their specificity from 87.0 to 98.9 percent. Combinations of two tests used in parallel would, even at 40 percent prevalence, only miss approximately 1 infected unit per 10,000 screened. At 5 percent prevalence, however, they would yield 75 to 120 false-positive units per 1000 units screened. Parallel testing with IHA plus ELISA or with IHA plus IFA is marginally more cost-effective, compared to single IHA testing, than single ELISA or single IFA testing, regardless of the T. cruzi prevalence.",,2005-04-12,Pubmed_Chagas_Disease.csv
15785826,Corticosteroids in acute respiratory distress syndrome.,,Brazilian journal of medical and biological research = Revista brasileira de pesquisas medicas e biologicas,"Improving the course and outcome of patients with acute respiratory distress syndrome presents a challenge. By understanding the immune status of a patient, physicians can consider manipulating proinflammatory systems more rationally. In this context, corticosteroids could be a therapeutic tool in the armamentarium against acute respiratory distress syndrome. Corticosteroid therapy has been studied in three situations: prevention in high-risk patients, early treatment with high-dose, short-course therapy, and prolonged therapy in unresolving cases. There are differences between the corticosteroid trials of the past and recent trials: today, treatment starts 2-10 days after disease onset in patients that failed to improve; in the past, the corticosteroid doses employed were 5-140 times higher than those used now. Additionally, in the past treatment consisted of administering one to four doses every 6 h (methylprednisolone, 30 mg/kg) versus prolonging treatment as long as necessary in the new trials (2 mg kg(-1) day(-1) every 6 h). The variable response to corticosteroid treatment could be attributed to the heterogeneous biochemical and molecular mechanisms activated in response to different initial insults. Numerous factors need to be taken into account when corticosteroids are used to treat acute respiratory distress syndrome: the specificity of inhibition, the duration and degree of inhibition, and the timing of inhibition. The major continuing problem is when to administer corticosteroids and how to monitor their use. The inflammatory mechanisms are continuous and cyclic, sometimes causing deterioration or improvement of lung function. This article reviews the mechanisms of action of corticosteroids and the results of experimental and clinical studies regarding the use of corticosteroids in acute respiratory distress syndrome.",,,,2005-03-24,Pubmed_Chagas_Disease.csv
15709501,[Evidence of a prothrombotic state in early stages of chronic Chagas' disease].,,Archivos de cardiologia de Mexico,,,,,2005-02-16,Pubmed_Chagas_Disease.csv
15569790,Short report: benznidazole efficacy among Trypanosoma cruzi-infected adolescents after a six-year follow-up.,,The American journal of tropical medicine and hygiene,"Data from a six-year follow-up of Trypanosoma cruzi-infected adolescents enrolled in a randomized, double-blind, clinical trial of benznidazole showed successful chemotherapy in 64.7% (95% confidence interval [CI] = 50.2-78.7) and 84.7% (95% CI = 66.8-92.9), respectively, by intention-to treat and by per protocol analysis measured by seronegativity in a chemiluminescent enzyme-linked immunosorbent assay with a purified trypomastigote mucin antigen. No incident case of cardiomyopathy was detected by electrocardiogram assessment in this cohort of adolescents who had been infected in childhood. The persistent and consistently long-term negative serologic reactions suggest the absence of the parasite in the treated patients and reinforces the recommendation of early benznidazole chemotherapy for T. cruzi-infected infants as a public health policy in endemic areas.",,,,2004-12-01,Pubmed_Chagas_Disease.csv
15521527,"[Evaluation of a screening method for Chagas disease in San Luis, Argentina].",,Salud publica de Mexico,"Chagas disease is an endemic public health problem in the Province of San Luis, Argentina. The objective of this work was to evaluate the application of a screening method, focusing on the biochemical processing of capillary samples and diagnostic testing.
In the year 2002, samples of capillary blood were collected from 250 children in their homes; the samples were placed in glycerin buffer and processed by quantitative PHA and ELISA. The results were compared with venous blood samples from the same children, that were analyzed using the same assays, as well as by IFA, the standard method.
The sensitivity, specificity, and positive and negative predictive values were 98.03, 92.96, 78.12, and 99.46%, respectively.
The serological assays PHA and ELISA conducted simultaneously were sufficiently sensitive and specific, thus validating the screening method. The method was easy to implement, had a low cost, and was well accepted by the selected population. The English version of this paper is available at: http://www.insp.mx/salud/index.html.",,"The sensitivity, specificity, and positive and negative predictive values were 98.03, 92.96, 78.12, and 99.46%, respectively.",,2004-11-04,Pubmed_Chagas_Disease.csv
15307418,Early detection of myocardial dysfunction in Chagas disease using novel echocardiographic indices.,,Transactions of the Royal Society of Tropical Medicine and Hygiene,"The first manifestation of cardiac involvement in Chagas disease could be sudden death or rapid deterioration in cardiac function. The aim of this study was to identify a non-invasive method for early detection of cardiac involvement in patients with Chagas disease. During a 6-month period in 2001, 133 people were studied using echocardiography and electrocardiography in Honduras; 88 were seropositive for Trypanosoma cruzi, of which 31 were asymptomatic, and 45 were seronegative controls. The echocardiographic assessment included geometrical and time interval derived indices. Patients with asymptomatic Chagas disease had increased left and right myocardial performance index (MPI) when compared with seronegative controls (P= 0.003 and P= 0.023, respectively) with 36% having a left MPI above the upper limit of the normal range. They also had a reduced diastolic posterior wall thickness (P= 0.005) and lower posterior wall thickness to left ventricular cavity (PWT:LVC) ratio (P= 0.002). Our results show that the MPI, a simple Doppler parameter, and the PWT:LVC ratio are useful in the early detection of myocardial involvement in asymptomatic patients with Chagas disease. These parameters could serve as useful screening tools and monitor the disease progression in these patients.",,,,2004-08-17,Pubmed_Chagas_Disease.csv
15034949,[Treatment of Chagas disease with benznidazole and thioctic acid].,,Medicina,"A multicenter, randomized, triple blind and controlled trial was designed to determine whether the combination with thioctic acid (TA), an antioxidant agent, can reduce the intolerance rate to Benznidazol (BZ) in patients infected with Trypanosoma cruzi. Four regimens were assigned randomly for 3 age intervals, administrating placebo or TA orally at daily doses of 50 to 100 mg in association with BZ at a dose of 5 mg/k/day for 30 days. In some, medication was given during a run-in period. Safety controls were carried out on days 10, 20, 37 and 52 days after therapy initiation. A total of 249 patients between 15 and 44 years old were enrolled. At the end of the trial, 70.3% of the patients had completed the treatment, while 17.7% required its suspension due to BZ related adverse reactions. The proportion of individuals affected with at least one side effect ranged from 54.8% to 58%; however, none were serious. Reported side effects included: cutaneous maculopapular rush (28%), pruritus (13.6%), headache (8%), epigastralgia (6.2%), fever (6.2%), fatigue (4.3%), nausea (4%), myalgias (4.3%), others (21.5%). The incidence of these reactions did not differ significantly among the 4 therapeutic regimens, nor even among the age intervals considered. It can be concluded that the association with TA did not prevent the occurrence of adverse reactions related to BZ administration. However, a single month cycle of this parasiticide permitted a high compliance rate to therapy among infected outpatients.",,,,2004-03-24,Pubmed_Chagas_Disease.csv
12974040,Are imidazolic drugs effective in the treatment of chronic Chagas cardiomyopathy?,,Salud publica de Mexico,,,,,2003-09-17,Pubmed_Chagas_Disease.csv
12972792,A comparative evaluation of the Papanicolaou test for the diagnosis of trichomoniasis.,,Sexually transmitted diseases,"Trichomoniasis is the most prevalent nonviral sexually transmitted disease in humans worldwide. In addition to its pathologic implications, trichomoniasis is a risk factor for the transmission of the HIV and is associated with reproductive complications in females. Diagnosis of the disease is problematic due to inadequate accuracy of current diagnostic methods. Recently developed DNA-based techniques for detection of Trichomonas vaginalis seem to be promising alternatives.
The goal of this study was to evaluate the accuracy of the Papanicolaou test for the diagnosis of trichomoniasis by comparing polymerase chain reaction (PCR) with other current diagnostic methods.
A total of 1008 cervicovaginal swab specimens from a randomized population attending a gynecological service were analyzed in this study. In addition to current diagnostic methods, two sets of specific primers were used for PCR detection of T vaginalis in the cervicovaginal DNA samples, with a PCR quality control. Different examiners conducted PCR and Papanicolaou analyses in a double-blind trial.
The prevalence of trichomoniasis in this population was 6%. A considerable number of diagnostic results of the Papanicolaou test were false negative or false positive. Compared with PCR, specificity of the Papanicolaou test was 97.6%, whereas sensitivity was only 60.7%. The positive predictive value of the Papanicolaou smear was 61.7%. These results suggest that irregularly shaped parasites without clearly defined nuclei and flagella and bacteria-induced focal cytolysis limit the ability of the Papanicolaou test to detect T vaginalis.
The Papanicolaou test, the most readily available cytologic method for screening sexually transmitted pathogens and cellular abnormalities in most developing countries, is inadequate for the diagnosis of trichomoniasis due to its inherent limitations. However, PCR is a highly sensitive and specific test for the diagnosis of trichomoniasis.",,"The prevalence of trichomoniasis in this population was 6%. A considerable number of diagnostic results of the Papanicolaou test were false negative or false positive. Compared with PCR, specificity of the Papanicolaou test was 97.6%, whereas sensitivity was only 60.7%. The positive predictive value of the Papanicolaou smear was 61.7%. These results suggest that irregularly shaped parasites without clearly defined nuclei and flagella and bacteria-induced focal cytolysis limit the ability of the Papanicolaou test to detect T vaginalis.","The Papanicolaou test, the most readily available cytologic method for screening sexually transmitted pathogens and cellular abnormalities in most developing countries, is inadequate for the diagnosis of trichomoniasis due to its inherent limitations. However, PCR is a highly sensitive and specific test for the diagnosis of trichomoniasis.",2003-09-16,Pubmed_Chagas_Disease.csv
12943974,Pyrethroid-impregnated curtains for Chagas' disease control in Venezuela.,,Acta tropica,"The use of insecticide treated materials for the control of Chagas' disease transmission is potentially a cost-effective and sustainable option where vectors are sylvatic. A study was undertaken in two rural Chagas' disease endemic communities (96 households) of Trujillo State, Venezuela. After a baseline study (including a short questionnaire survey, assessment of housing conditions, vector behaviour and preferences in vector protection), 37 households were chosen at random for protection by impregnated or non-impregnated curtains. During the 30-day entomological study vector collection of triatomine bugs were conducted in the early morning. The protective efficacy of curtains was determined by the number of vectors found dead or alive in control and experimental houses. It was found that house infestation of Chagas' disease vectors was high (60% of houses) in spite of good-quality houses due to a re-housing programme. The vectors were sylvatic (mainly Rhodnius robustus) and entered the houses at night. More than half the population (52%) preferred curtains to bednets for Chagas' disease protection. Users of pyrethroid-impregnated curtains were well protected as no living triatomines were found in bedrooms of houses with impregnated curtains compared to houses with non-impregnated curtains where an average of 4/7 vectors were found alive in bedrooms. In houses with impregnated curtains 21/30 triatomines died within 72 h; the triatomines which survived were found exclusively in rooms where no impregnated curtains had been placed. In houses with non-impregnated curtains 20% (6/30) of vectors died, probably due to rough handling. It is concluded that pyrethroid-impregnated curtains represent an important option for the reduction or even elimination of man-vector contact and thus of Chagas' disease transmission in areas where species of small triatomine bugs such as Rhodnius prolixus and R. robustus are the main vectors.",,,,2003-08-29,Pubmed_Chagas_Disease.csv
12917253,Aetiological treatment of congenital Chagas' disease diagnosed and monitored by the polymerase chain reaction.,,The Journal of antimicrobial chemotherapy,"This prospective study focused on the evaluation of anti-parasitic therapy in congenital Chagas' disease, diagnosed and monitored by PCR and conventional diagnosis.
We studied 152 children born to seroreactive mothers, living in a non-endemic area. Fifty infants aged 0-6 months (GA) were diagnosed by microhaematocrit and PCR and 102 children aged 7 months to 17 years (GB) were diagnosed by serology and PCR. Forty treated patients were monitored for 2 or 3 years by PCR and conventional methods. A competitive-quantitative PCR was used to determine pre-therapy parasitic loads and follow their post-treatment evolution.
In GA, the sensitivities of the PCR and microhaematocrit were 100% and 82.4% and their specificities 97% and 100%, respectively. In GB, the sensitivity of the PCR was 73.8% with a specificity of 100%. Pre-therapy parasitic loads ranged from 12.5 to 125,000 and 12.5 to 125 parasite genomic equivalents/mL of blood in GA and GB, respectively. PCR turned negative in all treated pre-therapy PCR positive patients before or at the end of treatment, which was followed by their seronegativation in 10/10 GA, in 3/5 children initiating therapy at 7 months to 2 years of age but in 0/16 initiating therapy at an older age. Two out of the latter patients were occasionally PCR positive during post-treatment, suggesting no parasitological response. Out of nine pre-therapy PCR negative patients, four turned seronegative after treatment, suggesting that in undetermined patients, undetectable parasitic burdens may lead to better post-treatment prognosis.
PCR was useful for sensitive diagnosis and therapy monitoring, allowing early detection of refractory cases.",,"In GA, the sensitivities of the PCR and microhaematocrit were 100% and 82.4% and their specificities 97% and 100%, respectively. In GB, the sensitivity of the PCR was 73.8% with a specificity of 100%. Pre-therapy parasitic loads ranged from 12.5 to 125,000 and 12.5 to 125 parasite genomic equivalents/mL of blood in GA and GB, respectively. PCR turned negative in all treated pre-therapy PCR positive patients before or at the end of treatment, which was followed by their seronegativation in 10/10 GA, in 3/5 children initiating therapy at 7 months to 2 years of age but in 0/16 initiating therapy at an older age. Two out of the latter patients were occasionally PCR positive during post-treatment, suggesting no parasitological response. Out of nine pre-therapy PCR negative patients, four turned seronegative after treatment, suggesting that in undetermined patients, undetectable parasitic burdens may lead to better post-treatment prognosis.",,2003-08-15,Pubmed_Chagas_Disease.csv
12875415,Do we need a randomized trial of defibrillator therapy in every subset of patients with increased risk of sudden death?,,Journal of cardiovascular electrophysiology,,,,,2003-07-24,Pubmed_Chagas_Disease.csv
12777325,Regional pathologies and globalization of clinical trials: has the time for regional trials arrived?,,Circulation,,,,,2003-06-05,Pubmed_Chagas_Disease.csv
12718818,"Human immunodeficiency virus incidence and risk behavior in the 'Projeto Rio': results of the first 5 years of the Rio de Janeiro open cohort of homosexual and bisexual men, 1994-98.",,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,"In preparation for a phase III HIV vaccine trial, we report the results of men who have sex with men (MSM) cohort ('Projecto Rio').
HIV-negative MSM were followed 6-monthly over a 3-year period.
High seroprevalence for sexually transmitted disease (HIV, syphilis and hepatitis B seropositivities of 24%, 29%, and 37%, respectively) was seen in the 1165 potential volunteers, and this seroprevalence showed significant differences according to HIV serologic status. Among the 647 HIV-negative cohort participants, HIV incidence rate (IR) was 3.33 (95% CI 1.93-4.67) per 100 men-years, with 21 newly acquired HIV infections during 7572 men-months of observation. IR differences were observed in four categories: (1) non-commercial sex workers and non-transvestites who had protected sex prior to study entry (IR 1.6 per 100 men-years); (2) non-commercial sex workers and non-transvestites who had unprotected sex prior to study entry (IR 2.7 per 100 men-years); (3) commercial sex workers (IR 3.5 per 100 men-years); and (4) transvestite groups (IR 16.8 per 100 men-years). Unprotected penetrative anal sex was frequent (66%) in the 6 months before study entry, and when we take into consideration the fact that bisexual men engaged in unprotected vaginal intercourse with their female partners, the risk behavior in this group escalates to 73%. HIV seroconverters had high risk behavior prior to study entry (76%), and all but one admitted to having unprotected penetrative sex prior to infection.
MSM in this study had a high rate of unprotected penetrative sexual practices, which caused a significant HIV incidence rate, and, with improved study adherence, this study site could be used for future vaccine trials.",,"High seroprevalence for sexually transmitted disease (HIV, syphilis and hepatitis B seropositivities of 24%, 29%, and 37%, respectively) was seen in the 1165 potential volunteers, and this seroprevalence showed significant differences according to HIV serologic status. Among the 647 HIV-negative cohort participants, HIV incidence rate (IR) was 3.33 (95% CI 1.93-4.67) per 100 men-years, with 21 newly acquired HIV infections during 7572 men-months of observation. IR differences were observed in four categories: (1) non-commercial sex workers and non-transvestites who had protected sex prior to study entry (IR 1.6 per 100 men-years); (2) non-commercial sex workers and non-transvestites who had unprotected sex prior to study entry (IR 2.7 per 100 men-years); (3) commercial sex workers (IR 3.5 per 100 men-years); and (4) transvestite groups (IR 16.8 per 100 men-years). Unprotected penetrative anal sex was frequent (66%) in the 6 months before study entry, and when we take into consideration the fact that bisexual men engaged in unprotected vaginal intercourse with their female partners, the risk behavior in this group escalates to 73%. HIV seroconverters had high risk behavior prior to study entry (76%), and all but one admitted to having unprotected penetrative sex prior to infection.",,2003-04-30,Pubmed_Chagas_Disease.csv
12685636,Prevention of the transmission of Chagas' disease with pyrethroid-impregnated materials.,,The American journal of tropical medicine and hygiene,"Interrupting the transmission of Chagas' disease using insecticide-treated materials could be a cost-effective option, particularly for sylvatic vectors, which enter houses at night. A randomized trial was undertaken that included all houses in two communities in regions endemic for this disease, one in Venezuela (50 houses) and one in Colombia (47 houses). After a baseline study (including a short questionnaire survey, entomologic assessment, and Chagas' disease serology), each household was randomly allocated to either the intervention group, which used pyrethroid-impregnated bed nets, or the control group, which used unimpregnated bed nets. Serologic analysis of children in the baseline study showed active transmission of Chagas' disease in the Venezuelan community (10.7% of 103 children were positive), but none in the Colombian community (0% of 100 children were positive). Vectors were sylvatic and bugs entered the houses at night in both communities. The efficacy of pyrethroids against triatomine vectors was tested in Venezuela by exposing Rhodnius prolixus to lambdacyhalothrin-impregnated fabrics and in Colombia by residual house spraying with deltamethrin. This randomized trial showed that in both countries users of impregnated bed nets were well protected from vector bites (immediate benefit). The long-term effect on the community was high vector mortality. In Venezuela, all 62 vectors detected (mainly R. robustus) died within 72 hours of contact with impregnated bed nets. In houses that used unimpregnated nets, only 24.5% (13 of 53) of the vectors died (P < 0.001). The vectors most likely came from infested palm trees and they maintained transmission of the disease in this community (28.1% of 629 R. robustus were positive for Trypanosoma cruzi). Bioassays showed that the mortality rate of R. prolixus was 100% on lambda-cyhalothrin-impregnated materials. In addition, in Colombia (the main vector was R. prolixus), the effect of repellent on vectors (driving them away from impregnated nets) was significant. Thus, users of impregnated bed nets are well protected from transmission of Chagas' disease, and vector reduction or elimination can potentially be achieved in areas infested with R. prolixus and R. robustus.",,,,2003-04-11,Pubmed_Chagas_Disease.csv
12662419,Itraconazole or allopurinol in the treatment of chronic American trypanosomiasis: the regression and prevention of electrocardiographic abnormalities during 9 years of follow-up.,,Annals of tropical medicine and parasitology,"Several drugs are now known to have useful activity against Trypanosoma cruzi, the causative agent of human American trypanosomiasis (Chagas disease). However, the long-term effects of chemotherapy on the electrocardiographic (ECG) abnormalities associated with this disease have only been assessed for benznidiazole. In the present study, the ECG changes in 299 cases of chronic Chagas disease were followed for 9 years after treatment with itraconazole (N = 136) or allopurinol (N = 163). Among the 97 cases who were found to have ECG abnormalities immediately prior to their treatment, the two drugs appeared equally effective, such abnormalities being corrected in 23 (50%) of the 46 cardiopathy cases given itraconazole and 25 (49%) of the 51 given allopurinol (P > 0.05). Both of these 'cure rates' are much higher than the 8.1% frequency of abnormal-normal conversion observed among 198 'historical controls' (i.e. cases of chronic Chagas disease who had been left untreated; P < 0.05). Itraconazole appeared better than allopurinol at preventing the development of cardiopathy in the cases who appeared electrocardiographically normal at baseline. Among 202 such cases, only two (2.2%) of the 90 treated with itraconazole but 28 (25.0%) of the 112 given allopurinol were found to have developed ECG abnormalities during follow-up (P < 0.05). Therefore, although itraconazole and allopurinol are equally effective at reversing ECG alterations, itraconazole offers better protection against the development of new ECG abnormalities among those with chronic Chagas disease.",,,,2003-03-29,Pubmed_Chagas_Disease.csv
12581252,Intrasphincteric botulinum toxin injection in the treatment of chagasic achalasia.,,Diseases of the esophagus : official journal of the International Society for Diseases of the Esophagus,"According to the WHO, 16-18 million people in Central and South America are infected by Trypanosoma cruzi. Chagasic achalasia affects between 7.1% and 10.6% of the population. The aim of this study was to evaluate the effects of Botox injections in the clinical response and esophageal function of patients with dysphagia due to chagasic achalasia. In total, 24 symptomatic patients with chagasic achalasia were randomly chosen to receive Botulinum Toxin (BT) or saline injected by endoscopy in the lower esophageal sphincter (LES). Patients were monitored with a clinical score of dysphagia and an objective assessment (esophagograms, scintillography, manometry, and nutritional assessment) for a period of 6 months. Clinical improvement of dysphagia was statistically significant (P < 0.001) in patients receiving BT when compared with the placebo. There was no significant difference in the placebo group regarding clinical score, LES basal pressure and esophageal emptying time. Esophageal emptying time in the toxin group was significantly lower than in the placebo (P=0.04) after 90 days. There were non-significant increases in esophageal emptying of 25.36% and 17.39%, respectively, at 90 and 180 days, in the BT group (P=0.266). Gender, age, and baseline LES pressure did not influence the response to BT. Our data strongly suggests that intrasphincteric injection of BT in LES is clinically effective in the treatment of chagasic achalasia.",,,,2003-02-13,Pubmed_Chagas_Disease.csv
12387906,The dog as model for chemotherapy of the Chagas' disease.,,Acta tropica,"In the present study, we investigated the role of dogs as experimental models for acute and chronic phases of Chagas' disease, before and after therapeutic treatments. Dogs were infected with Trypanosoma cruzi strains of different susceptibilities to benznidazole (Bz) and treated with the same therapeutic scheme as used for human chagasic. The treatment with Bz was able to prevent death and induced parasitological cure in 62.5% (acute phase) and 38.7% (chronic recent phase) of the tested animals. These results were similar to those reported in clinical trials for treated human patients (cured and uncured) in both phases of the disease. We also showed that parasitologic and serologic tests for monitoring the cure were similar to those obtained for human trials. In addition, Polymerase chain reaction showed the highest sensitivity when compared with hemoculture as an indicator of parasite clearance. In conclusion, the proposed experimental model should be relevant for chemotherapy studies for the control of Chagas' disease.",,,,2002-10-22,Pubmed_Chagas_Disease.csv
12214336,[Usefulness of botulinum toxin in gastrointestinal disorders].,,Revista de gastroenterologia de Mexico,"Botulinum toxin (Botox) produced by Clostridium botulinum is a potent neuromuscular blocker agent that inhibits acetylcholine release from presynaptic nerve endings. This effect was confirmed in the smooth muscle of the gastrointestinal tract and led to clinical trials investigating the efficacy of Botox for treatment of several gastrointestinal disorders. Multiple controlled studies have shown that Botox is effective in short-term management of achalasia. Botox reduces lower esophageal sphincter pressure, improves esophageal clearance, and alleviates symptoms in up to 70% of patients; however, its long-term efficacy decreases to 30% and repeated injections are often necessary. Botox is reserved for older patients and with high surgical risk. The main predictors of a good response are older age and presence of vigorous achalasia. Biliary or pancreatic sphincter of Oddi dysfunction (SOD) has been another indication for Botox administration. Transendoscopic injection of Botox in the papilla of Vater has shown relief of symptoms in more than 50% of cases of SOD. Furthermore, a Botox clinical response in this condition can predict a long-term benefit with endoscopic sphincterotomy. Botox decreases resting anal pressure, has healing rates of approximately 80% at six months after injection in patients with chronic anal fissure, and has a better outcome than topic nitroglycerine. Case reports have shown good results with Botox administration in treatment of diffuse esophageal spasm, anismus, oropharyngeal dysphagia, anterior rectocele, and secondary achalasia. Administration of botulinum toxin has a low rate of adverse reactions and complications.",,,,2002-09-07,Pubmed_Chagas_Disease.csv
12209329,Blood culture and polymerase chain reaction for the diagnosis of the chronic phase of human infection with Trypanosoma cruzi.,,Parasitology research,"In the present study, we evaluated for the first time the profile of blood parasitism in untreated, chronic Chagas' disease. The study was conducted on 60 patients and a control group of nine serologically negative individuals. Analysis of three blood samples showed 70% cumulative positivity for blood culture and 86.7% positivity for PCR. The comparison of the two tests revealed that 41.1% (74/180) of the samples presented positive results for both PCR and blood culture, 22.2% (40/180) were positive for PCR alone, and 4.4% (8/180) were positive for blood culture and negative for PCR. The addition of the second sample raised positivity significantly for both blood culture ( P=0.0000) and PCR ( P=0.0369). Addition of the third sample was also statistically significant for blood culture ( P=0.0001) but not for PCR ( P=0.1186). These data point to the importance of studying the parasitemia of Trypanosoma cruzi-infected individuals before specific treatment. They also suggest that at least two blood samples should be collected and that two tests should be used, if possible--a procedure that considerably improves the parasitologic diagnosis of Chagas' disease and the evaluation of therapeutic efficacy.",,,,2002-09-05,Pubmed_Chagas_Disease.csv
