pubmed_id,title,keywords,journal,abstract,methods,results,conclusions,publication_date,category
7839051,[Treatment of community-acquired pneumonia by pristinamycin (Pyostacine 500). Results of a non comparative open study].,,Revue de pneumologie clinique,"Activity of natural streptogramin (NSG) appears well adapted to pathogens responsible for CAP. The goal of this multicenter pilot study was to bring first data about efficacy of NSG in treatment of CAP. PATIENTS METHOD: Ten days of a NSG (1 gr b.i.d. or t.i.d.) regimen was administered to 46 hospitalized adult patients for CAP defined with fever > 38 degrees C, respiratory symptoms and X-ray opacity. Severely ill patients were excluded. A broncho-pulmonar sample (expectoration or trantracheal aspiration or protected distal sample) was performed in all patients.
two patients were excluded because of pulmonary embolism (n = 1) or tuberculosis (n = 1) and 44 patients were analyzed. 50% of them had associated disease, 20% had failure of prior antibiotherapy. At inclusion, mean fever was 39.2 +/- 0.7 degrees C, respiratory rate was 22 +/- 5/mn, PaO2 was 74 +/- 10 mmHg, chest X-ray showed bilateral opacity in 16%, unilateral in 84% and pleural fluid level in 6 cases. Etiological diagnosis was determined in 70% of cases. Streptococcus pneumoniae (n = 14), Haemophilus influenzae (n = 5), Legionella pneumophila (n = 2), Mycoplasma pneumoniae (n = 2) and Chlamydia psittaci (n = 1) were the most frequent isolated pathogens. 40 patients (91%) were cured with NSG and delay to obtain apyrexia was 4.4 +/- 3.9 days. NSG was stopped in 4 patients: 1 clinical and bacteriological failure (Klebsiella pneumoniae), 2 clinical failures (1 pneumococcus with purulent pleurisy, 1 pneumococcus with worsening of respiratory status), 1 patient with resistant H. influenzae strain in spite of favourable clinical evolution. NSG was well tolerated in 86% of patients.
these data invite to carry on evaluation of first line therapy of CAP with NSG.",,"two patients were excluded because of pulmonary embolism (n = 1) or tuberculosis (n = 1) and 44 patients were analyzed. 50% of them had associated disease, 20% had failure of prior antibiotherapy. At inclusion, mean fever was 39.2 +/- 0.7 degrees C, respiratory rate was 22 +/- 5/mn, PaO2 was 74 +/- 10 mmHg, chest X-ray showed bilateral opacity in 16%, unilateral in 84% and pleural fluid level in 6 cases. Etiological diagnosis was determined in 70% of cases. Streptococcus pneumoniae (n = 14), Haemophilus influenzae (n = 5), Legionella pneumophila (n = 2), Mycoplasma pneumoniae (n = 2) and Chlamydia psittaci (n = 1) were the most frequent isolated pathogens. 40 patients (91%) were cured with NSG and delay to obtain apyrexia was 4.4 +/- 3.9 days. NSG was stopped in 4 patients: 1 clinical and bacteriological failure (Klebsiella pneumoniae), 2 clinical failures (1 pneumococcus with purulent pleurisy, 1 pneumococcus with worsening of respiratory status), 1 patient with resistant H. influenzae strain in spite of favourable clinical evolution. NSG was well tolerated in 86% of patients.",these data invite to carry on evaluation of first line therapy of CAP with NSG.,1994-01-01,Pubmed_Drug_Resistant_Tuberculosis.csv
8285617,Therapy of multidrug-resistant tuberculosis: lessons from studies with mice.,,Antimicrobial agents and chemotherapy,"The activities of antituberculosis agents were evaluated in a murine tuberculosis model using a drug-resistant isolate. A multidrug-resistant clinical isolate from a recent outbreak of tuberculosis in the New York State correctional system was used for infection. Approximately 10(7) viable Mycobacterium tuberculosis ATCC 49967 (strain CNL) organisms were given intravenously to 4-week-old female outbred mice. Treatment was started 1 day after infection and given for 4 weeks. Spleens and lungs were homogenized, and viable cell counts were determined. Statistical analysis indicated that ethionamide, sparfloxacin, ofloxacin, capreomycin, clarithromycin, and clofazimine are active in the murine test system with this multidrug-resistant tuberculosis isolate. Sparfloxacin is the most active quinolone. Despite in vitro resistance, isoniazid has moderate activity. In vitro susceptibility data coupled with evaluation of agents against drug-resistant isolates in the murine system should provide information necessary to design clinical trials for treatment of infections with these organisms.",,,,1993-11-01,Pubmed_Drug_Resistant_Tuberculosis.csv
8278091,Assessment and management of persons coinfected with tuberculosis and human immunodeficiency virus.,,The Nurse practitioner,"After eight decades of decline, cases of tuberculosis (TB) have increased substantially since 1985. This increase is attributed largely to a reactivation of disease in persons who are coinfected with TB and human immunodeficiency virus (HIV). Multiple-drug resistant tuberculosis (MDR-TB) has a high mortality rate (70 to 90%), mostly occurring in individuals with HIV. Death often results within 4 to 16 weeks of diagnosis. The pathogenesis, screening, chemoprophylaxis, diagnosis, and treatment of persons coinfected TB and HIV is reviewed. Attention is given to infection control and occupational exposure. A chart of commonly prescribed antituberculosis medications is listed, including recommended adult dosages, side effects, and drug interactions. Clinicians must incorporate meticulous TB screening and treatment for all patients coinfected with HIV and TB.",,,,1993-11-01,Pubmed_Drug_Resistant_Tuberculosis.csv
8264129,[Expectation of new antituberculous drugs and targeting therapy for treatment of mycobacterial infections].,,Kekkaku : [Tuberculosis],"Recent AIDS endemic causes the worldwide increase in intractable mycobacterial infections including extrapulmonary tuberculosis due to drug resistant organisms and disseminated Mycobacterium avium complex infections. Therefore, new antituberculous (antimycobacterial) drugs and development of regimens and protocols for clinical treatment of such mycobacterial infections are urgently needed. Here, I described the present situations of new antituberculous agents, in particular new rifamycin derivatives including rifabutin and benzoxazinorifamycin (KRM-1648), new macrolides such as clarithromycin and azithromycin, and new quinolones including sparfloxacin, ofloxacin, ciprofloxacin, fleroxacin, AM-1155 and so on. Their in vitro antimycobacterial activities, therapeutic efficacy against experimental infections induced in animals especially in mice, and clinical trials using these drugs are summarized by referring to recent studies by worldwide investigators including us. Moreover, this paper dealt with some of recent attempts for chemotherapy of mycobacterial infections employing the drug delivery system using liposomal microvesicles as a carrier of drugs. Although these new drugs and development in new regimens appreciably potentiated the efficacy of controlling mycobacterial infections, in particular M. avium complex infections, it remains very difficult to achieve a complete elimination of the organisms from the sites of infection, even if provided multi-drug regimens using new drugs having excellent antimycobacterial activity and sufficient dosages. Therefore, it seems important to make an effort to elucidate the mechanisms of induction of immuno-unresponsiveness in hosts in progressed state of mycobacterial infection, as well as to develop new drugs possessing more potent antimycobacterial activity.",,,,1993-11-01,Pubmed_Drug_Resistant_Tuberculosis.csv
8426619,Treatment of 171 patients with pulmonary tuberculosis resistant to isoniazid and rifampin.,,The New England journal of medicine,"The frequency of infection with multidrug-resistant Mycobacterium tuberculosis is increasing. We reviewed the clinical courses of 171 patients with pulmonary disease due to M. tuberculosis resistant to rifampin and isoniazid who were referred to our hospital between 1973 and 1983. The patients' records were analyzed retrospectively. Their regimens were selected individually and preferably included three medications that they had not been given previously and to which the strain was fully susceptible.
The 171 patients (median age, 46 years) had previously received a median of six drugs and shed bacilli that were resistant to a median of six drugs. Thus, their regimens were frequently not optimal. Of 134 patients with sufficient follow-up data, 87 (65 percent) responded to chemotherapy (as indicated by negative sputum cultures for at least three consecutive months); 47 patients (35 percent) had no response, as shown by continually positive cultures. The median stay in the hospital was more than seven months. In a multivariate analysis, an unfavorable response was significantly associated with a greater number of drugs received before the current course of therapy (odds ratio, 4.0; 95 percent confidence interval, 1.6 to 9.9; P < 0.001) and with male sex (odds ratio, 2.5; 95 percent confidence interval, 1.1 to 6.2; P < 0.03). Twelve of the patients with responses subsequently had relapses. The overall response rate was 56 percent over a mean period of 51 months. Of the 171 patients, 63 (37 percent) died, and 37 of these deaths were attributed to tuberculosis.
For patients with pulmonary tuberculosis that is resistant to rifampin and isoniazid, even the best available treatment is often unsuccessful. Only about half of such patients eventually have negative sputum cultures despite carefully selected regimens administered for extended periods. Failure to control this resistant infection is associated with high mortality and ominous implications for the public health.",,"The 171 patients (median age, 46 years) had previously received a median of six drugs and shed bacilli that were resistant to a median of six drugs. Thus, their regimens were frequently not optimal. Of 134 patients with sufficient follow-up data, 87 (65 percent) responded to chemotherapy (as indicated by negative sputum cultures for at least three consecutive months); 47 patients (35 percent) had no response, as shown by continually positive cultures. The median stay in the hospital was more than seven months. In a multivariate analysis, an unfavorable response was significantly associated with a greater number of drugs received before the current course of therapy (odds ratio, 4.0; 95 percent confidence interval, 1.6 to 9.9; P < 0.001) and with male sex (odds ratio, 2.5; 95 percent confidence interval, 1.1 to 6.2; P < 0.03). Twelve of the patients with responses subsequently had relapses. The overall response rate was 56 percent over a mean period of 51 months. Of the 171 patients, 63 (37 percent) died, and 37 of these deaths were attributed to tuberculosis.",,1993-02-25,Pubmed_Drug_Resistant_Tuberculosis.csv
1360082,Immunotherapy for drug-resistant tuberculosis.,,"Lancet (London, England)",,,,,1992-11-28,Pubmed_Drug_Resistant_Tuberculosis.csv
1321054,Combined chemotherapy including rifabutin for rifampicin and isoniazid resistant pulmonary tuberculosis. G.E.T.I.M. (Group for the Study and Treatment of Resistant Mycobacterial Infection).,,The European respiratory journal,"A prospective multicentre open study has been conducted in France in order to assess the efficacy and tolerability of an antimycobacterial regimen including rifabutin in the treatment of patients with pulmonary tuberculosis due to rifampicin and isoniazid resistant bacilli. Patients were treated with daily rifabutin (450-600 mg), associated with companion drugs to which the organisms remained susceptible; in most cases the regimen included a fluoroquinolone. The duration of treatment was initially scheduled for a minimum period of 12 months after sputum culture conversion. Thirty nine patients were enrolled, 23 of whom were treated for at least 12 months. Culture conversion was obtained at the end of the twelfth month in 14 out of 23 patients. Twenty one out of 39 patients experienced adverse events. These were, however, serious enough to discontinue treatment in only four patients. These results suggest that an antimycobacterial combination including rifabutin might contribute to the treatment of multi-resistant pulmonary tuberculosis.",,,,1992-06-01,Pubmed_Drug_Resistant_Tuberculosis.csv
1326349,"A controlled study of rifabutin and an uncontrolled study of ofloxacin in the retreatment of patients with pulmonary tuberculosis resistant to isoniazid, streptomycin and rifampicin. Hong Kong Chest Service/British Medical Research Council.",,Tubercle and lung disease : the official journal of the International Union against Tuberculosis and Lung Disease,"A study of rifabutin in the retreatment of patients with chronic pulmonary tuberculosis whose strains of tubercle bacilli were resistant to all three of the drugs isoniazid, streptomycin, and rifampicin, and usually to others as well, was undertaken in 22 Chinese patients in Hong Kong. They were arranged in 11 pairs such that the resistance pattern of the strains for both patients was the same or closely similar. One of each pair was allocated at random to receive rifabutin (B) daily and the other rifampicin (R) daily. The two members of each pair were also prescribed the same or similar companion drugs, selected on the basis of the results of susceptibility tests and of the history of previous antituberculosis chemotherapy. The bacteriological results showed no evidence of a sustained benefit in any patient. A temporary response was seen on sputum smear examination in 14 patients (7B, 7R), of whom 10 (5B, 5R) had a period of smear-negativity, and on sputum culture examination in 10 patients (5B, 5R), of whom 3 (2B, 1R) had a period of culture-negativity. The duration of response was longer for the B patient in 5 pairs and for the R patient in 5. Two patients (both B) had rifabutin-susceptible strains on admission to the study; their temporary responses were among the best and were associated with the emergence of rifabutin resistance, suggesting that rifabutin may have contributed to their response. A total of 17 patients, including 7 not in the paired comparison, were subsequently retreated with ofloxacin; 10 showed a response, disease becoming and remaining quiescent in 3.(ABSTRACT TRUNCATED AT 250 WORDS)",,,,1992-02-01,Pubmed_Drug_Resistant_Tuberculosis.csv
1731596,"A double-blind placebo-controlled clinical trial of three antituberculosis chemoprophylaxis regimens in patients with silicosis in Hong Kong. Hong Kong Chest Service/Tuberculosis Research Centre, Madras/British Medical Research Council.",,The American review of respiratory disease,"A double-blind placebo-controlled trial of antituberculosis chemoprophylaxis was undertaken in sillicotic subjects in Hong Kong where there is a high prevalence of both silicosis and tuberculosis. During 1981 to 1987, 679 Chinese men with silicosis, with no history of previous antituberculosis chemotherapy and no evidence of active tuberculosis, were admitted to the trial and have been studied for between 2 and 5 yr. They were allocated at random to four series-rifampin for 12 wk (R3), isoniazid and rifampin for 12 wk (HR3), isoniazid alone for 24 wk (H6), or placebo (Pl)--in a double-blind design with matching placebos for isoniazid and rifampin as appropriate. Active pulmonary tuberculosis developed more frequently during the 5 yr in the placebo series than in the three chemoprophylaxis series (p less than 0.01, log-rank test), but there were no significant differences between the chemoprophylaxis series. The estimated proportions of patients with active pulmonary disease in the placebo series were 9% at 2 yr, 15% at 3 yr, 20% at 4 yr, and 27% at 5 yr. In contrast, in the three chemoprophylaxis series combined they were 5, 8, 10, and 13%, respectively. Thus, although chemoprophylaxis halved the proportion of patients in whom tuberculosis developed, this proportion was still substantial. There was no evidence that chemoprophylaxis led to the selection of drug-resistant strains of bacilli. Adverse effects were reported with a similar frequency in all four series, suggesting that few were drug related. During the first 12 wk, hepatic toxicity was reported in 8 (1%) patients (3 HR3, 3 H6, and 2 Pl), but only 1 (H6) had symptomatic hepatitis.(ABSTRACT TRUNCATED AT 250 WORDS)",,,,1992-01-01,Pubmed_Drug_Resistant_Tuberculosis.csv
1949222,Short-course chemotherapy for pulmonary tuberculosis under routine programme conditions: a comparison of regimens of 28 and 36 weeks duration in Algeria. Algerian Working Group/British Medical Research Council Cooperative Study.,,Tubercle,"Two chemotherapy regimens of 28 weeks (6M) and 36 weeks (8M) duration were compared in patients with previously untreated pulmonary tuberculosis in 30 health districts of Algeria. In the 6M regimen, patients received isoniazid plus rifampicin daily throughout with streptomycin and pyrazinamide in addition for the first 8 weeks. In the 8M regimen patients received isoniazid daily throughout plus rifampicin for the first 16 weeks and streptomycin and pyrazinamide as well for the first 8 weeks. The districts were allocated to apply either the 6M or the 8M regimen to all eligible patients. However, 22% of eligible patients were not admitted, the most common reason being oversight on the part of the personnel in the local health centres. A total of 2218 (977 6M, 1241 8M) patients was admitted and the results were assessed 2 years after the due date of completion of chemotherapy, irrespective of whether or not management had deviated from the study protocol. An appreciable proportion of patients (25% of 6M, 29% of 8M) could not be assessed because they failed to attend for follow-up or the collection of specimens was overlooked or because of difficulties in the transport of specimens to the reference laboratory in Algiers, and a further 5% and 4% of patients died. Of those who were assessable 7 (1%) of 731 6M and 15 (2%) of 875 8M were classified as having an unfavourable response during or after chemotherapy because they had one or more positive cultures. In addition 16 (2%) 6M and 18 (2%) 8M patients had received additional chemotherapy for failure, relapse or the development of non-pulmonary lesions but had achieved a favourable status. Of 1018 (488 6M, 530 8M) patients assessed who had fully sensitive strains pretreatment and completed treatment as planned, 97% in both series had a favourable status 2 years after their chemotherapy was due to be completed. In patients with initial strains resistant to isoniazid the results were less good in the 8M than the 6M series: none of the 19 6M compared with 5 of 26 in the 8M series having an unfavourable outcome suggesting that the duration of rifampicin may have been important in patients with initial isoniazid resistance. A slightly higher proportion of patients on the 8M regimen defaulted during chemotherapy (9.3% compared with 6.7% in the 6M regimen) but there was no difference between the regimens in other measures of compliance.(ABSTRACT TRUNCATED AT 400 WORDS)",,,,1991-06-01,Pubmed_Drug_Resistant_Tuberculosis.csv
1904960,[Therapeutic effect of ofloxacin on intractable pulmonary tuberculosis and ofloxacin resistance of tubercle bacilli isolated from the patients. Chest DIsease Cooperative Study Unit of National Sanatoriums in Kinki District].,,Kekkaku : [Tuberculosis],"Ofloxacin, a synthetic antibacterial pyridone-carboxylic acid derivative, was used in the treatment of intractable pulmonary tuberculosis. In this study, the therapeutic effect of Ofloxacin on pulmonary tuberculosis and Ofloxacin resistance were analyzed. All patients had been hospitalized in eight national sanatoria in Kinki district, and were excreting tubercle bacilli resistant to various anti-tuberculosis drugs agents. Ofloxacin was given to 118 patients orally at a daily dose of 300 mg to 600 mg for more than 3 months. A few anti-tuberculosis drugs, which had failed in the negative conversion of bacilli previously, were used in combination. By Ofloxacin, 23 patients (19.5%) showed negative conversion of tubercle bacilli in sputum culture within 5 months, and they remained culture-negative for at least 6 months after conversion. Side-effects were observed in 2 patients. One complained of arthralgia and the other felt abdominal fullness. But both were not serious. From these results, it was concluded that Ofloxacin was effective for intractable pulmonary tuberculosis. The resistance of tubercle bacilli to Ofloxacin increased significantly after it was used.",,,,1991-04-01,Pubmed_Drug_Resistant_Tuberculosis.csv
1709600,Comparative efficacy of drug regimens in skin tuberculosis.,,Clinical and experimental dermatology,"Three antituberculous drug regimens have been employed to study the therapeutic response in 90 patients with any one of the commonly encountered paucibacillary forms of skin tuberculosis, namely lupus vulgaris, tuberculosis verrucosa cutis and scrofuloderma. The first two regimens contained rifampicin, isoniazid and either pyrazinamide or thiacetazone, and the third regimen had rifampicin and isoniazid only. The disease was clinically defined as localized when confined to one area and widespread when the lesions were disseminated. The observations revealed that the response of lupus vulgaris and tuberculosis verrucosa cutis was alike in all the three regimens, with the localized lesions subsiding completely after 4 months of therapy and the more extensive forms taking 5 months. Patients with scrofuloderma responded similarly to both the triple drug regimens. The discharge, sinuses and ulcers cleared in 6 months but the lymph nodes took longer to regress, up to 7 months in localized and 9 months in more widespread scrofuloderma. To obtain the same results with rifampicin and isoniazid, all patients with widespread scrofuloderma and one-third of those with localized forms had to be treated for 10 and 9 months, respectively. No serious drug side-effects, apart from giddiness with rifampicin and acneiform eruptions with thiacetazone, were encountered. No instances of relapse were noted in the 50% of patients who were followed-up for 3 1/2 years after therapy. Single-drug therapy with isoniazid for lupus vulgaris, as given in the past, is to be discouraged as it may promote the emergence of drug-resistant bacilli in those with an undetected focus of infection.(ABSTRACT TRUNCATED AT 250 WORDS)",,,,1991-03-01,Pubmed_Drug_Resistant_Tuberculosis.csv
2041156,[Clinical evaluation of sultamicillin in lower respiratory tract infections].,,The Japanese journal of antibiotics,"Clinical efficacy and safety of sultamicillin (SBTPC) in patients with lower respiratory tract infections, mainly pneumonia and bronchitis, have been evaluated in a multicenter trial by 19 institutions in the Kyushu area during a period of 12 months from December 1988 to November 1989. 1. Clinical evaluation was made in 132 patients and efficacy rates of SBTPC were 80.0% (28/35) for pneumonia, 78.5% (73/93) for bronchitis and 100% for the remaining 1 patient with other respiratory tract infections. The overall efficacy rate was 79.1% (102/129). 2. Clinical efficacy rate of SBTPC for respiratory tract infections in patients with underlying diseases such as chronic bronchitis, old pulmonary tuberculosis etc., was 75.0% (60/80) which was not significantly different from the efficacy rate of 85.7% (42/49) in patients without underlying diseases. 3. Of 13 patients who failed to respond to previous antibiotic treatments, 8 (61.5%) were effectively treated with SBTPC. 4. Clinical efficacy rates against infections caused by single species of organisms were 90.9% (10/11) for Haemophilus influenzae, 100% (8/8) for Streptococcus viridans and 100% (3/3) for Staphylococcus aureus. The overall clinical efficacy rate in all cases of monomicrobial infections was 88.6% (31/35), in polymicrobial infection 45.5% (5/11) and the overall efficacy rate in cases in which causative bacteria were identified was 78.3% (35/46). 5. Adverse reactions occurred in 6.8% (9/132) of the patients. The symptoms included allergic reaction in 1 patient, gastrointestinal system disorders in 7 patients and general fatigability in 1 patient. As abnormalities in laboratory test values, elevations of A1-P, GOT, and GPT were observed in 3 patients during the study, but returned to normal after discontinuation of SBTPC administration. 6. SBTPC is a useful antibiotic in the treatment of lower respiratory tract infections under the current medical environment where resistant organisms which produce beta-lactamases have been increasing.",,,,1991-02-01,Pubmed_Drug_Resistant_Tuberculosis.csv
2125153,Five year results of a 3-month and two 5-month regimens for the treatment of sputum-positive pulmonary tuberculosis in south India.,,Tubercle,"A controlled study of three short-course regimens was undertaken in South Indian patients with newly diagnosed, sputum-positive pulmonary tuberculosis. The patients were allocated at random to one of three regimens: a) Rifampicin, streptomycin, isoniazid and pyrazinamide daily for 3 months (R3); b) the same regimen as above but followed by streptomycin, isoniazid and pyrazinamide twice-weekly for a further period of 2 months (R5); c) the same as R5 but without rifampicin (Z5). A bacteriological relapse requiring treatment occurred by 5 years in 16.8% of 113 R3, 5.2% of 97 R5, and 20.0% of 115 Z5 patients with organisms sensitive to streptomycin and isoniazid initially. The differences in the relapse rates between the R3 and R5 regimens and the R5 and Z5 regimens were statistically significant (p less than 0.01 for both). Considering patients with organisms initially resistant to streptomycin or isoniazid or both, 7 of 52 patients (4 R3, 2 R5, 1 Z5) had a bacteriological relapse requiring retreatment.",,,,1990-12-01,Pubmed_Drug_Resistant_Tuberculosis.csv
2123613,"Community-based short-course treatment of pulmonary tuberculosis in a developing nation. Initial report of an eight-month, largely intermittent regimen in a population with a high prevalence of drug resistance.",,The American review of respiratory disease,"A community-based tuberculosis case-finding and short-course chemotherapy program was conducted in a suburb of Manila and featured 1 month of daily isoniazid (INH), rifampin (RIF), ethambutol (EMB), and pyrazinamide (PZA) followed by 7 months of twice-weekly, high dose, directly observed INH + EMB + PZA. Church-affiliated lay workers obtained 1,990 sputum specimens from subjects who complained of chronic cough or wasting symptoms; 207 of the specimens were positive on Ziehl-Neelsen smears. On culture, 176 yielded a significant growth of M. tuberculosis. Of these 176 patients, 144 were selected to enter the study; 10 were lost because of withdrawal or death and four (2.7%) because of drug toxicity. This left 130 patients who were followed long-term. Remarkably, 80% (104) were initially shedding drug-resistant organisms; 26% (34) were resistant to one drug, 30% (40) were resistant to two drugs, and 24% (30) were resistant to three or more drugs. Responses to therapy corresponded closely to the extent of drug resistance: 80% (48 of 60) of patients with drug-susceptible or single resistance had a favorable outcome; 43% (28 of 65) were resistant to two or three drugs, and 0% (0 of 5) of those were resistant to four or more drugs. Notable findings of this study were the success of a community-based program in conducting prolonged, directly observed treatment, the unexpectedly high prevalence of multiple-drug-resistant organisms in this population, and the inadequacy of INH + PZA + EMB during the continuation phase of therapy in this setting.",,,,1990-12-01,Pubmed_Drug_Resistant_Tuberculosis.csv
2076674,Short course chemotherapy for pulmonary tuberculosis in routine service in Kenya.,,East African medical journal,"The results are reported of the application of a short-course regimen for pulmonary tuberculosis in routine service in three districts in Kenya. All patients were treated in hospital for one month receiving Streptomycin, Isoniazid, Rifampicin and Pyrazinamide daily and followed by Rifampicin and Isoniazid daily on outpatient basis for five months. There was no failure of chemotherapy among 194 patients with pre-treatment sensitive strains at the end of chemotherapy. Six (3.9%) had a doubtful status but none relapsed during follow-up. Among 123 patients assessed after completion of follow-up only one (0.8%) relapsed and 16 of 22 patients with pretreatment resistant strains had a favourable response at the end of chemotherapy and follow-up. The therapeutic results achieved are excellent under programme conditions though of necessity with some amount of supervision that is not routinely available. Considering the advantages of short course regimens, a case for the choice of an appropriate short regimen to be used nationwide in the near future is made.",,,,1990-11-01,Pubmed_Drug_Resistant_Tuberculosis.csv
2232438,[Clinical immunology of tuberculosis].,,Kekkaku : [Tuberculosis],"The standard tuberculin skin test has been known as the prototype of delayed type hypersensitivity testing which is mediated by T cells and macrophages and plays an important role in the pathogenesis of tuberculosis. Tuberculosis is indeed a chronic infectious disease, but variation in the host immune responses to tubercle bacilli results in the various clinical manifestations of the disease ranging from an immunologically hyperreactive state observed in pleural fluid lymphocytes in tuberculous pleurisy to an almost totally unresponsive state observed in those severely ill with refractory tuberculosis. In tuberculous pleurisy, T cells in pleural fluid respond remarkably in vitro to PPD tuberculin whereas T cells in peripheral blood responded poorly to PPD stimulation. Compartmentalization of PPD-reactive T cells in the pleural fluid and immunosuppression by T cells and/or macrophages in the peripheral blood were responsible for this immunological difference observed between the lymphocytes in pleural fluid and those in peripheral blood of tuberculous pleurisy. In advanced, drug-resistant tuberculosis as well as in nontuberculous mycobacterial infection, the proliferative responses of T cells in vitro to PPD stimulation were impaired. This depressed T cell response was due to depressed interleukin-2 (IL-2) production and not due to depressed IL-2 responsiveness. Therefore, the addition of exogenous IL-2, returned the depressed PPD-induced lymphocyte proliferation in vitro in these patients to the level of the response observed in lymphocytes from patients with newly-diagnosed tuberculosis. Our results suggest that recombinant IL-2 offers a novel approach to the therapy of advanced, drug-resistant tuberculosis and nontuberculous mycobacterial infection. Preliminary clinical trials of immunotherapy with recombinant IL-2 reveals the effectiveness of this therapy and encourages us to extend the trial to a larger scale. Tubercle bacilli have various biological activities. Research on tuberculosis and tubercle bacilli have contributed much to the progress of biochemistry, pathology and immunology. Mycobacterium is a fascinating organism, which now presents another big appeal to those studying immunology: Study of immunological interaction between gamma delta T cells and the highly conserved protein in mycobacteria, HSP, heat shock protein will contribute to the elucidation of the mechanism of immunological surveillance and the mechanism of autoimmune diseases. In addition, it will also contribute to the development of a new mycobacterial vaccine which will give direct, protective immunity against tuberculosis.",,,,1990-09-01,Pubmed_Drug_Resistant_Tuberculosis.csv
1699337,An investigation of patients with pulmonary tuberculosis in Kuwait in preparation for studies of immunotherapy with Mycobacterium vaccae.,,Tubercle,"Sixty-five patients, many of them immigrant to Kuwait, with bacteriologically proven, adult type, pulmonary tuberculosis were studied by many parameters over the 4 months following diagnosis. Twelve were infected with tubercle bacilli resistant to at least one anti-tuberculosis drug. Preliminary evidence suggested that this was frequently primary resistance in patients infected in their countries of origin. The Kuwaiti environment results in very high skin test and lymphocyte proliferative responses (LTT) to shared and species specific antigens of mycobacteria in healthy persons. In comparison, patients with tuberculosis lacked cellular responses to group i and group ii antigens, but had increased IgG and IgA binding to mycobacterial antigens in general. LTT responses to added interleukin 2, and production of alpha interferon, were normal in our patients, but induction of gamma interferon in response to phytohaemagglutinin was reduced initially, rising towards normal during treatment. Biochemical and haematological abnormalities present at the time of diagnosis rapidly corrected. The disease differed from that reported in most previous studies in that fever was uncommon, the disease was never fatal, and most tuberculin tests were not necrotising. This implied that a detrimental immunopathological component is less pronounced in those exposed to the Kuwaiti environment, and a hypothesis is put forward to explain this.",,,,1990-06-01,Pubmed_Drug_Resistant_Tuberculosis.csv
2184527,Short-course chemotherapy for pulmonary tuberculosis with a rifampicin-isoniazid-pyrazinamide combination tablet.,,South African medical journal = Suid-Afrikaanse tydskrif vir geneeskunde,"The effectiveness of a tablet containing a combination of rifampicin, isoniazid and pyrazinamide (Rifater; Mer-National) in the treatment of pulmonary tuberculosis was examined by comparing it with a previously evaluated four-drug regimen. Of 150 black goldminers with a first case of pulmonary tuberculosis, 69 were randomly allocated to receive the combination tablet (RHZ), 5 tablets per day on weekdays for 100 treatment-days, and 81 the four-drug regimen (streptomycin, rifampicin, isoniazid and pyrazinamide) (RHZS). Non-compliance was detected in 42% of the RHZ group and in 16% of the RHZS group. Two patients in the RHZ group and 4 in the RHZS group had to have their treatment altered because routine investigations revealed drug-resistant mycobacteria. Treatment was unsuccessful in 10 patients in the RHZ group, with 4 men failing to complete the regimen and being lost to follow-up, 3 cases of failure of conversion of sputum on the regimen, and 3 relapses. The results for the RHZS group were similar, with 4 failures to complete the regimen, 2 treatment failures and 4 relapses. Evaluation of RHZ showed it to be comparable with a previously evaluated, successful short-course regimen (RHZS). The high incidence of non-compliance probably reflects reduced supervision of this wholly oral regimen.",,,,1990-04-21,Pubmed_Drug_Resistant_Tuberculosis.csv
