pubmed_id,title,keywords,journal,abstract,methods,results,conclusions,publication_date,category
9278346,Prevention by anti-LFA-1 of acute myoblast death following transplantation.,,"Journal of immunology (Baltimore, Md. : 1950)","Myoblast transplantation is a potential treatment for Duchenne muscular dystrophy. One of the problems possibly responsible for the limited success of clinical trials is the rapid death of the myoblasts after transplantation. To investigate this problem, myoblasts expressing beta-galactosidase were injected in the tibialis anterior muscles of mice. Beta-galactosidase activity was reduced by 74.7% after 3 days. Myoblast death observed at 3 days was reduced to 57.2% when the hosts were irradiated. This result suggested that host cells were contributing to this phenomenon. Transplantation in SCID and FK506-treated mice did not reduce cell death, indicating that mortality was not due to an acute specific reaction. In contrast, administration of the anti-LFA-1 (TIB-213) mAb markedly reduced myoblast death at 3 days without altering leukocyte tissue infiltration. We postulated that neutrophils were mediating myoblast mortality by an LFA-1-dependent mechanism. To test this hypothesis, IL-1beta-activated myoblasts were loaded with 6-carboxy-2',7'-dichlorodihydrofluorescein diacetate, di(acetoxymethylester) (DCFH), a marker for oxidative stress. Addition of neutrophils and zymosan-activated serum resulted in a time-dependent DCFH fluorescence; this neutrophil-induced oxidation was considerably inhibited by TIB-213. These results indicate that an effective control of the inflammatory reaction will be necessary for any new clinical trials of myoblast transplantation and suggest that neutrophil-mediated myoblast injury occurs by an LFA-1-dependent pathway.",,,,1997-09-01,Pubmed_Duchenne_Muscular_Dystrophy.csv
9121505,Myoblast implantation in Duchenne muscular dystrophy: the San Francisco study.,,Muscle & nerve,"We evaluated myoblast implantation in 10 boys with Duchenne muscular dystrophy (DMD) and absent dystrophin (age 5-10 years) who were implanted with 100 million myoblasts in the anterior tibial muscle of one leg and placebo in the other. Cyclosporine (5 mg/kg/day) was administered for 7 months. Pre- and postimplantation (after 1 and 6 months) muscle biopsies were analyzed. Force generation (tetanic tension and maximum voluntary contraction) was measured monthly in a double-blind design. There was increased force generation in both legs of all boys, probably due to cyclosporine. Using the polymerase chain reaction, evidence of myoblast survival and dystrophin mRNA expression was obtained in 3 patients after 1 month and in 1 patient after 6 months. These studies suggest a salutary effect of cyclosporine upon muscular force generation in Duchenne muscular dystrophy; however, myoblast implantation was not effective in replacing clinically significant amounts of dystrophin in DMD muscle.",,,,1997-04-01,Pubmed_Duchenne_Muscular_Dystrophy.csv
9737904,[Degeneration and regeneration of striated skeletal muscle fibers in Duchenne muscular dystrophy].,,Morphologie : bulletin de l'Association des anatomistes,"Like all other muscular dystrophies, Duchenne muscular dystrophy is characterized by the coexistence of degenerative lesions of the muscle fibers and of regenerative changes. The present study has been carried out in order to precise the degree of regeneration at different stages of the disease, by analyzing the expression of several markers of cell proliferation and of muscular differentiation. In the two affected foetuses of our series, the m. quadriceps is histologically normal, except for the absent expression of immunoreactive dystrophin. The quadriceps from the eight children of our series (20 months-16 years) all present clear dystrophic changes. Muscle regeneration is characterized by activation of the satellite cells, by their multiplication followed by their fusion giving birth to regenerative fibers. By studying the expression of muscular markers (vimentin, desmin, isoforms of the myosin heavy chains), it has been possible to define more precisely the degree of maturation and of differentiation of these regenerative fibers. Our results suggest that an abortive regeneration of the muscle fibers in Duchenne muscular dystrophy can explain, at least partly, the progressive evolution of this disease.",,,,1997-03-01,Pubmed_Duchenne_Muscular_Dystrophy.csv
9142441,Control of inflammatory damage by anti-LFA-1: increase success of myoblast transplantation.,,Cell transplantation,"Myoblast transplantation is a potential treatment for Duchenne Muscular Dystrophy. This article confirms by experiments in mice that one problem that has limited the success of clinical trials of this procedure is a rapid (within 3 days) inflammatory reaction which kills most of the injected myoblasts. The death of the transplanted myoblasts can be prevented by treating the host with a mAb against LFA-1. This led to a 27-fold increase in the number of muscle fibers expressing a reporter gene present in the donor myoblasts when the host is also adequately immunosuppressed with FK506. Therefore, both the nonspecific inflammatory reaction and the specific immune response should be adequately controlled following myoblast transplantation.",,,,1997-03-01,Pubmed_Duchenne_Muscular_Dystrophy.csv
9131646,A double blind cross over trial of theophylline prophylaxis for sleep hypoxaemia in Duchenne muscular dystrophy.,,Neuromuscular disorders : NMD,Twelve non-ambulant patients with Duchenne muscular dystrophy underwent a double-blind cross-over clinical trial of slow-release theophylline for the treatment of asymptomatic sleep hypoxaemia. Eight channel polysomnography was carried out at home to identify patients with sleep hypoxaemia and this was repeated whilst on the theophylline and placebo limbs of the trial. The trial design was effective in maintaining blinding but theophylline adversely affected sleep quality and sleep hypoxaemia. The overnight oxygen saturation was further reduced whilst on theophylline with reduced sleep efficiency and increased sleep fragmentation. This trial lends further evidence towards the theory that the underlying aetiology of sleep hypoxaemia is upper airway obstruction.,,,,1997-03-01,Pubmed_Duchenne_Muscular_Dystrophy.csv
9128400,[Glucocorticoid therapy in Duchenne muscular dystrophy].,,Rinsho shinkeigaku = Clinical neurology,"In 1974 Drachman and his colleagues first raised the possibility of beneficial effect of glucocorticoid in an uncontrolled trial of Duchenne muscular dystrophy (DMD) patients. In contrast, Siegel et al. could not find any significant effect of glucocorticoid in a controlled study. There then followed notable absence in formal trials until Brooke et al. published interesting results in a trial of prednisone in 1987. This was subsequently followed by a series of short term, randomized, double-blind, controlled trials. These studies demonstrated that glucocorticoid could slow the rate of decline of muscle strength. We also investigated the effect of glucocorticoid in 10 DMD patients taking a dosage of prednisolone 1 mg/kg on alternate day. Seven patients of those maintained activities of daily living after 48 weeks of treatment, but the benefits did not last over 192 weeks in any patient. Glucocorticoid therapy may be a valuable option in DMD patients because that no effective medical treatment is currently available. It does significantly slow the progress of disease for at least 3 years. Benefits must be weighed against expected side effects from glucocorticoid. Further studies are needed to establish optimal treatment schedules using prednisolone and develop therapeutic agents with fewer side-effects. The mechanism of beneficial effect of glucocorticoid is unknown.",,,,1996-12-01,Pubmed_Duchenne_Muscular_Dystrophy.csv
9027857,"Abnormalities in alpha-, beta- and gamma-sarcoglycan in patients with limb-girdle muscular dystrophy.",,Neuromuscular disorders : NMD,"We have identified 12 cases from a group of 45 patients with early onset limb-girdle muscular dystrophy (LGMD), who have a deficiency of the 50 kDa dystrophin-associated glycoprotein, alpha-sarcoglycan. An additional male sibling of one case was also studied clinically. All 12 patients showed a concomitant, but variable, deficiency of alpha-, beta- and gamma-sarcoglycan. None of our patients had a defect in only one component of the sarcoglycan complex. Molecular analysis confirmed that a total absence of one sarcoglycan, associated with reduced expression of the other two, indicates a primary defect. Immunocytochemistry is thus useful for directing molecular studies. Morphological features not usually observed in Xp21 dystrophies were peripheral accumulations of mitochondria, discrete core-like areas, and nemaline rods in one case. Clinical severity and progression was variable between and within families but early loss of ambulation, at or before the age of 12 years, was associated with a total absence of gamma-sarcoglycan. Common clinical features were calf hypertrophy, contractures of the tendo achilles, lumbar lordosis, winging of the scapulae, weak hamstrings and weak neck muscles. All cases had grossly elevated serum creatine kinase. In contrast to patients with Duchenne muscular dystrophy (DMD), our patients with sarcoglycan deficiencies had normal early motor milestones, normal intellect, and good respiratory and cardiac function. Our data confirm that the sarcoglycan complex acts as a unit and that morphological and clinical features can distinguish patients with defects in the sarcoglycans from those with Xp21 dystrophy. In our group of patients prognosis is better than in DMD, but clinical variability makes this difficult to predict in isolated cases.",,,,1996-12-01,Pubmed_Duchenne_Muscular_Dystrophy.csv
8933672,"Quantitative estimation of dystrophin protein: a sensitive and convenient ""two-antibody sandwich"" ELISA.",,The Tohoku journal of experimental medicine,"As dystrophin protein, the protein product of Duchenne muscular dystrophy (DMD) gene, represents only 0.002 approximately 0.03% of the total muscle proteins and human dystrophin protein has not been purified, quantitative estimation of this protein has been difficult. We describe a sensitive, reliable and convenient ""two-antibody sandwich"" enzyme-linked immunosorbent assay (ELISA) using commercially available monoclonal antibodies. This system, using a capture antibody specific for carboxyl terminus and two different detection antibodies for the mid-rod domain and the amino-terminal domain, is highly specific for dystrophin, since muscle specimens from DMD patients gave almost zero response (n = 3, 0.38 approximately 0.45%; expressed as a percentage of normal muscle tissue). This assay should prove to be an accessible and useful tool for the diagnosis of DMD/BMD and for the evaluation in clinical trials such as myoblast transfer and gene therapy.",,,,1996-09-01,Pubmed_Duchenne_Muscular_Dystrophy.csv
8965839,Rapid death of injected myoblasts in myoblast transfer therapy.,,Muscle & nerve,Myoblast transplantation has been proposed as a potential therapy for Duchenne muscular dystrophy (DMD). A Y-chromosome-specific probe was used to track the fate of donor male myoblasts injected into dystrophic muscles of female mdx mice (which are an animal model for DMD). In situ analysis with the Y-probe showed extremely poor survival of isolated normal male (C57B1/10Sn) donor myoblasts after injection into injured or uninjured muscles of dystrophic (mdx) and normal (C57B1/10Sn) female host mice. A decrease in the numbers of donor (male) myoblasts was seen from 2 days and was marked by 7 days after injection: few or no donor myoblasts were detected in host muscles examined at 3-12 months. There was limited movement of the injected donor myoblasts and fusion into host myofibers was rare. The results of this study strongly suggest that the failure of clinical trials of myoblast transplantation in boys with DMD may have been due to rapid and massive death of the donor myoblasts soon after myoblast injection.,,,,1996-07-01,Pubmed_Duchenne_Muscular_Dystrophy.csv
8833493,Suitable analyzed signal duration and criteria for abnormal signal-averaged electrocardiogram on frequency-domain analysis in patients with Duchenne's muscular dystrophy.,,Pediatric cardiology,"To establish the criteria for an abnormal signal-averaged electrocardiogram (SA-ECG) in patients with Duchenne's muscular dystrophy (DMD), we used the technique of fast-Fourier transformation and studied the effects of analyzed signal phase and attenuation of low frequency components by filter processing. Twenty-three patients with DMD and twenty age-matched healthy volunteers were studied. An abnormal SA-ECG was defined as an area ratio of high frequency components/low frequency components over the 97th percentile of normal controls. Frequency domain analysis of the terminal 40 ms of the QRS complex and 80 ms of the initial ST segment was most predictive for distinguishing DMD patients at risk for ventricular tachycardia (VT). Although filter processing reduced the power of low frequency components and increased the area ratios, the sensitivity for the prediction of VT was not significantly enhanced. The area ratios of 40-100 Hz/0-40 Hz were superior to the area ratios of 20-50 Hz/0-20 Hz for predicting patients with VT.",,,,1996-03-01,Pubmed_Duchenne_Muscular_Dystrophy.csv
8733896,Molecular deletion patterns in Turkish Duchenne and Becker muscular dystrophy patients.,,Brain & development,"The dystrophin gene deletion patterns of Duchenne/Becker dystrophy were investigated in 57 DMD, 7 BMD and 1 DMD-BMD intermediate muscular dystrophy patients. Deletions, analyzed by multiplex amplification of selected exons, were observed in 58% (38 cases) of the patients. It was found that exon 48 was the most frequently affected, while exon 44 was the least frequently affected. The number of deleted exons was variable, but single exon deletions were more frequent (41%) than larger deletions in our population and the great majority of deletions began distal to exon 44. The application of PCR to deletion analysis in D/BMD was found to be very useful in delineating the extent of the deletion in most of the cases (82%). It was seen that the frequency of deletion breakpoints in distal part of the dystrophin gene (exons 42-52) was detected in 64% of our cases. In our group, the frequency of deletion breakpoints in the same area of the dystrophin gene was between that of the French and the Finnish patients. The distribution of deletion breakpoints within the dystrophin gene of the Turkish population seems to have some differences from other populations. Deletion breakpoints were found to be clustered mainly in three separate regions covering introns 44, 45 and 50 within the central region of the dystrophin gene. Intron 44 was mostly 5' breakpoints but it was found not to be involved as 3' breakpoints. The correlation between phenotype and type of deletion agreed with the reading frame theory except for one DMD case.",,,,1996-03-01,Pubmed_Duchenne_Muscular_Dystrophy.csv
9027595,Cancer risk factors for selecting cohorts for large-scale chemoprevention trials.,,Journal of cellular biochemistry. Supplement,"Many anticipate that application of findings in molecular genetics will help to achieve greater precision in defining high-risk populations that may benefit from chemopreventive interventions. We must recognize, however, that genetic susceptibility, environmental factors, and complex gene-environment interactions are all likely to be risk determinants for most cancers. Cohort studies of twins and cancer indicate that having ""identical"" genes is generally not a very accurate predictor of cancer incidence. Data from twin studies support the suggestion that environmental factors such as tobacco use significantly influence cancer risk. The complexities of the genetic contribution to disease risk are exemplified by the development of Duchenne muscular dystrophy in only one of monozygotic twin girls, hypothesized to be the result of X chromosome inactivation, with the distribution patterns of the X chromosome being skewed to the female X in the manifesting twin and to the male X in the normal twin. Evidence from transgenic and genetic-environmental studies in animals support the possibility of genetic-environmental interactions. Calorie restriction modifies tumor expression in p53 knockout mice; a high-fat, low-calcium, low-vitamin D diet increases prepolyp hyperplasia formation in Apc-mutated mice; and calorie restriction early in life influences development of obesity in the genetically obese Zucker rat (fafa). Such environmental modulation of gene expression suggests that chemoprevention has the potential to reduce risk for both environmentally and genetically determined cancers. In view of the growing research efforts in chemoprevention, the NCI has developed a Prevention Trials Decision Network (PTDN) to formalize the evaluation and approval process for large-scale chemoprevention trials. The PTDN addresses large trial prioritization and the associated issues of minority recruitment and retention; identification and validation of biomarkers as intermediate endpoints for cancer; and chemopreventive agent selection and development. A comprehensive database is being established to support the PTDN's decision-making process and will help to determine which agents investigated in preclinical and early phase clinical trials should move to large-scale testing. Cohorts for large-scale chemoprevention trials include individuals who are determined to be at high risk as a result of genetic predisposition, carcinogenic exposure, or the presence of biomarkers indicative of increased risk. Current large-scale trials in well-defined, high-risk populations include the Breast Cancer Prevention Trial (tamoxifen), the Prostate Cancer Prevention Trial (finasteride), and the N-(4-hydroxyphenyl) retinamide (4-HPR) breast cancer prevention study being conducted in Milan. Biomarker studies will provide valuable information for refining the design and facilitating the implementation of future large-scale trials. For example, potential biomarkers are being assessed at biopsy in women with ductal carcinoma in situ (DCIS). The women are then randomized to either placebo, tamoxifen, 4-HPR, or tamoxifen plus 4-HPR for 2-4 weeks, at which time surgery is performed and the biomarkers reassessed to determine biomarker modulation by the interventions. For prostate cancer, modulation of prostatic intraepithelial neoplasia (PIN) by 4-HPR and difluoromethylornithine is being investigated; similar studies are being planned for oltipraz, dehydroepiandrosterone, and vitamin E plus selenomethionine. The validation of biomarkers as surrogate endpoints for cancer incidence in high-risk cohorts will allow more agents to be evaluated in shorter studies that use fewer subjects to achieve the desired statistical power.",,,,1996-01-01,Pubmed_Duchenne_Muscular_Dystrophy.csv
9012219,[Innovative respiratory muscle training for patients with Duchenne muscular dystrophy--a psychological evaluation].,,Wiener medizinische Wochenschrift (1946),"For neuromuscular patients with progressive respiratory muscle weakness a new training apparatus was developed, which allows a home training of strength as well as endurance of the inspiratory muscles, especially the diaphragma. A significant positive training result could be proved in a comparative study between 2 groups of 15 Duchenne muscular dystrophy (DMD) patients each (8). By the end of the training the satisfaction of patients with the new training equipment was evaluated by means of a questionnaire. The degree of satisfaction was determined at a 10-point scale. Critical ideas were used for improvement of the newly developed training apparatus.",,,,1996-01-01,Pubmed_Duchenne_Muscular_Dystrophy.csv
8881265,[Development of adenoviral vectors in gene therapy: application to gene transfer in muscles].,,Comptes rendus des seances de la Societe de biologie et de ses filiales,"This review focuses on the general properties of adenovirus vectors and their application to muscle gene transfer. In the prospect of a treatment for Duchenne muscular dystrophy, in vivo expression of the dystrophin gene in animal models remains the main concern. After the presentation of the two partners: adenovirus and muscle, we summarize our results of gene transfer in mice. We have evaluated efficiency of systemic and intramuscular injections, the impact of age at injection, the duration of expression in adult normal and genetically-immunosuppressed SCID mice, using a recombinant adenovirus expressing a reporter gene. After adenovirus-mediated transfer of a mini-model, we have shown an efficient and stable expression of the transgene, a long-term correction of the degeneration process and a functional protection of the treated muscle. The discussion focuses on the problems and the perspectives for gene therapy: safety problems, improvement of safety and vector capacity, host immune response, delivery to muscle and muscle-targeted expression.",,,,1996-01-01,Pubmed_Duchenne_Muscular_Dystrophy.csv
8845720,Long-term results of spine surgery in Duchenne muscular dystrophy.,,Neuromuscular disorders : NMD,"We report the long-term orthopaedic and functional results of segmental spinal instrumentation and fusion in 30 Duchenne patients. Twenty-nine had a mean 59% correction of scoliosis with post-operative immobilization in a brace of only three months on average and with a very limited loss of correction over time. One died after cardiac arrest. The mean vital capacity preoperatively was 57 +/- 17% with a decrease to 34 +/- 13% at 3.9 +/- 2 yr after surgery. The sitting position, aesthetic improvement and the quality of life after spinal fusion have been positively evaluated by the large majority of the patients and their parents. Head control was lost in the 14 patients who developed a more severe extension contracture of the neck measured as a significantly longer chin-sternum distance. More than 90% would have the operation or would give their consent again for their son having the operation.",,,,1996-01-01,Pubmed_Duchenne_Muscular_Dystrophy.csv
8845719,Multifrequency bioelectric impedance measurements for predicting body water compartments in duchenne muscular dystrophy.,,Neuromuscular disorders : NMD,"Body hydration and extra- to intra-cellular water ratio (ECW: ICW) have been studied in 12 duchenne muscular dystrophy (DMD) patients and 15 healthy controls. Subjects underwent total body water (TBW) and extracellular water (ECW) assessment by deuterium and bromide dilution, respectively. Multifrequency bioelectric impedance analysis (MFBIA) was performed on all subjects with the aim to establish its accuracy in predicting TBW and ECW in DMD. Body hydration was lower (51.8 +/- 2.8 vs 58.5 +/- 5.9%, P < 0.01) and the ECW: ICW ratio higher (1.15 +/- 0.25 vs 0.70 +/- 0.23, P < 0.001) in DMD than in control subjects. Hence, control-generated formulae for predicting TBW and ECW from MFBIA gave inaccurate results in DMD subjects. Population-specific formulae were developed to obtain an accurate prediction of body water compartments in DMD patients.",,,,1996-01-01,Pubmed_Duchenne_Muscular_Dystrophy.csv
8627980,Notched T wave as evidence of autonomic nervous lability in Duchenne progressive muscular dystrophy.,,Japanese heart journal,"We investigated the significance of notched T waves on the ECG in 30 patients with Duchenne progressive muscular dystrophy (DMD) and 50 age-matched controls using noninvasive cardiovascular examinations and measurement of urinary catecholamines. Notched T waves were more frequently observed in patients with DMD than in control subjects (46.7% vs. 20.0%, p < 0.05). Moreover, their frequency was age-independent in DMD, whereas they decreased with age in controls. Patients with notched T waves showed significantly increased heart rate, prolonged QTc and augmented excretion of urinary adrenaline compared with patients without them. There were no significant differences in casual BP or incidences of characteristic UCG abnormalities, such as mitral valve prolapse, and ECG abnormalities, such as tall R waves in the right precordial leads, between DMD patients with and without notched T waves. These findings suggest that notched T waves are associated with accelerated sympathetic nervous activity rather than progressive cardiac involvement in DMD.",,,,1995-11-01,Pubmed_Duchenne_Muscular_Dystrophy.csv
8552216,Clinical results of early orthopaedic management in Duchenne muscular dystrophy.,,Neuropediatrics,"Although the primary defect of Duchenne muscular dystrophy has been found, there is no causal treatment to alter the natural course of this disease. Based on the recommendations by Glorion and Rideau with early treatment of contractures of the hips and the lower limbs we performed a modified release of the spina muscles, resection of tensor fasciae latae muscle and a lengthening of the tendo calcaneus in 32 patients. The mean age of DMD patients at time of operation was 6.1 years. The mean follow-up was 3.4 years. All children underwent mobilisation the day after surgery. Complete correction of all contractures was immediately achieved after operation and kept in all but two cases up to the follow-up examination after 3.4 years. No loss of ambulation was observed. Our results demonstrate that early selective surgery in DMD patients just at or better before the onset of contractures without performing an additional aponeurectomy of the iliotibial band and percutaneous tenotomy of the hamstrings according to the original Glorion-Rideau technique safely prevents severe contractures and thereby delays the progression of scoliosis.",,,,1995-10-01,Pubmed_Duchenne_Muscular_Dystrophy.csv
7651473,Myoblast transfer in the treatment of Duchenne's muscular dystrophy.,,The New England journal of medicine,"Myoblast transfer has been proposed as a technique to replace dystrophin, the skeletal-muscle protein that is deficient in Duchenne's muscular dystrophy. Donor myoblasts injected into muscles of affected patients can fuse with host muscle fibers, thus contributing their nuclei, which are potentially capable of replacing deficient gene products. Previous controlled trials involving a single transfer of myoblasts have been unsuccessful.
We injected donor muscle cells once a month for six months to the biceps brachii muscles of one arm of each of 12 boys with Duchenne's muscular dystrophy. The opposite arms served as sham-injected controls. In each procedure 110 million cells donated by fathers or brothers were transferred. The patients were randomly assigned to receive either cyclosporine or placebo. Strength was measured by quantitative isometric muscle testing. Six months after the final myoblast transfer, the presence of dystrophin was assessed with the use of peptide antibodies specific to the deleted exons of the dystrophin gene.
There was no significant difference in muscle strength between arms injected with myoblasts and sham-injected arms. In one patient, 10.3 percent of muscle fibers expressed donor-derived dystrophin after myoblast transfer. Three other patients also had a low level of donor dystrophin (< 1 percent); eight had none.
Myoblasts transferred once a month for six months failed to improve strength in patients with Duchenne's muscular dystrophy. The value of exon-specific peptide antibodies in the interpretation of myoblast-transfer results was demonstrated in a patient with Duchenne's muscular dystrophy who had a high percentage of donor-derived dystrophin. Specific variables affecting the efficiency of myoblast transfer need to be identified in order to improve upon this technique.",,"There was no significant difference in muscle strength between arms injected with myoblasts and sham-injected arms. In one patient, 10.3 percent of muscle fibers expressed donor-derived dystrophin after myoblast transfer. Three other patients also had a low level of donor dystrophin (< 1 percent); eight had none.",,1995-09-28,Pubmed_Duchenne_Muscular_Dystrophy.csv
7668311,Octreotide enhances positive calcium balance in Duchenne muscular dystrophy.,,The American journal of the medical sciences,"Although receptors for somatostatin are found in bone cells, the effect of somatostatin analogs on calcium metabolism is unknown. The authors studied, in a metabolic ward, the effect of octreotide (a long-acting somatostatin analog) and a placebo in two 6-day calcium balance periods in 8 children with Duchenne muscular dystrophy. As expected, octreotide (2 micrograms/kg, subcutaneously, every 8 hours) reduced serum growth hormone and somatomedin (IGF-1) to levels found in growth hormone deficiency. Octreotide enhanced calcium retention by 30% (96 mg daily [P < 0.04]) in 7 boys for whom complete data (diet, urine, and fecal calcium) were available. In 6 children with urinary calcium excretion (Uca) greater than 50 mg daily, octreotide markedly lowered Uca, from 114 +/- 23 mg daily to 61 +/- 9 mg daily (P < 0.03). Calcium retention occurred in patients with or without initial hypercalciuria, but the higher the basal Uca, the greater was the inhibition by octreotide (r = 0.79; P < 0.03). Inactive, nonambulatory patients had a more pronounced response of Uca to octreotide (P < 0.02). Octreotide caused a mild, nonsignificant reduction in fecal calcium, with no major changes in serum calcium, phosphorus, parathyroid hormone, urinary excretion of sodium and potassium, or in creatinine clearance. Based on the current observations and the presence of receptors for somatostatin in bone cells, this hormone may have, at least on a short-term basis, an anabolic effect on calcium, perhaps favoring its deposition in bone.",,,,1995-09-01,Pubmed_Duchenne_Muscular_Dystrophy.csv
7576410,A management trial for Duchenne cardiomyopathy.,,American journal of physical medicine & rehabilitation,"The physiatrist can now be instrumental in prolonging the survival of individuals with neuromuscular disease by using respiratory muscle aids. As a result, morbidity and mortality from cardiomyopathy are likely to increase for patients with generalized myopathies. One hundred consecutive patients with dystrophin-deficient muscular dystrophy and a mean age of 17.2 yr (range, 5-41) satisfied criteria for having dilated cardiomyopathy (DCM) and received digitalis and diuretics. Nine of the 14 patients were symptom-free, despite left ventricular ejection fractions (LVEFs) of 25-40%. The five patients with symptomatic heart failure had severe ventricular dilatation, with LVEFs < 25%. Two of the five patients died of heart failure within 1 yr. For the remaining three patients, we evaluated the addition of the angiotensin-converting enzyme (ACE) inhibitor enalapril and, subsequently, the use of beta-blockers to the therapeutic regimen. Addition of these medications, never before attempted in the management of cardiomyopathy associated with generalized myopathic disease, complemented each other in relieving symptoms and reversing signs of congestive heart failure and DCM. We conclude that the combination of ACE inhibitor and beta-blocker deserves further exploration for inclusion in any management regimen for the treatment of muscular dystrophy-associated cardiomyopathy.",,,,1995-09-01,Pubmed_Duchenne_Muscular_Dystrophy.csv
7599221,Two successful double-blind trials with coenzyme Q10 (vitamin Q10) on muscular dystrophies and neurogenic atrophies.,,Biochimica et biophysica acta,"Coenzyme Q10 (vitamin Q10) is biosynthesized in the human body and is functional in bioenergetics, anti-oxidation reactions, and in growth control, etc. It is indispensable to health and survival. The first double-blind trial was with twelve patients, ranging from 7-69 years of age, having diseases including the Duchenne, Becker, and the limb-girdle dystrophies, myotonic dystrophy. Charcot-Marie-Tooth disease, and the Welander disease. The control coenzyme Q10 (CoQ10) blood level was low and ranged from 0.5-0.84 microgram/ml. They were treated for three months with 100 mg daily of CoQ10 and a matching placebo. The second double-blind trial was similar with fifteen patients having the same categories of disease. Since cardiac disease is established to be associated with these muscle diseases, cardiac function was blindly monitored, and not one mistake was made in assigning CoQ10 and placebo to the patients in both trials. Definitely improved physical performance was recorded. In retrospect, a dosage of 100 mg was too low although effective and safe. Patients suffering from these muscle dystrophies and the like, should be treated with vitamin Q10 indefinitely.",,,,1995-05-24,Pubmed_Duchenne_Muscular_Dystrophy.csv
7633189,Low-dose prednisolone treatment in Duchenne and Becker muscular dystrophy.,,Neuromuscular disorders : NMD,"Forty-one boys, aged 4.0-19.4 yr, with Duchenne or Becker muscular dystrophy, took part in a 12-month randomized, double-blind cross-over trial in which the patients received 0.35 mg kg-1 day-1 prednisolone for six months and placebo for six months. One patient stopped the treatment because of excessive weight gain. The boys were assessed every third month with a comprehensive test battery of muscle force and function. The results support earlier reports that prednisolone treatment can either improve muscle force and function or diminish the deterioration of muscle function in both Becker and Duchenne muscular dystrophy.",,,,1995-05-01,Pubmed_Duchenne_Muscular_Dystrophy.csv
7854531,Muscular fatigue in Duchenne muscular dystrophy.,,Neurology,"We used a 4-minute sustained maximum voluntary contraction to investigate fatigability of the anterior tibial muscle in eight healthy boys and 11 boys with Duchenne muscular dystrophy (DMD) (ages 5 to 10 years). Before exercise, the force generation of dystrophic muscle and the compound muscle action potential amplitude were lower and half-relaxation time of the tetanus was longer in patients than in controls. During exercise, the decline in tetanic force and potentiation in twitch tension were similar in both groups. However, during exercise, there was less decline in maximum voluntary contraction and less added force in DMD patients, suggesting that there was less central fatigue in patients than in controls. Thus, patients with DMD and controls have similar intramuscular fatigability and excitation-contraction coupling, and central activation in patients is functioning as well as or better than in healthy controls.",,,,1995-02-01,Pubmed_Duchenne_Muscular_Dystrophy.csv
8882570,Deflazacort vs. prednisone in Duchenne muscular dystrophy: trends of an ongoing study.,,Brain & development,"Several studies have demonstrated the slowing effect of corticosteroids on the decline of muscle strength in Duchenne muscular dystrophy (DMD). Deflazacort (DFC) is supposed to have fewer side effects than prednisone (PRED). An ongoing double blind multicenter study is comparing the effects and side effects of deflazacort (0.9 mg/kg/day) and prednisone (0.75 mg/kg/day) in DMD. This interim report includes data for 67 boys between age 5 years and loss of ambulation. Besides the common clinical and laboratory data for chronic corticoid treatment, motor performance has been tested. Interim results, 3-15 months after starting the medication, show some scattering but no grouping of data for all the functions tested: timed motor functions, sum of the strength of 20 muscles according to a 10-point scale on manual testing, weight gain, osteocalcin and alkaline phosphatase. Only the changes in CK activity after 3 months medication might reflect two equal groups without any correlation with the initial activity or with other parameters. On average, there was no clear-cut loss of muscle strength or performance. Except for in 4 patients, who were excluded due to unacceptable weight gain and/or loss of ambulation, there were no side effects considered to be serious. The results suggest that (i) DFC and PRED in equal anti-inflammatory dosage are similarly or equally efficient in slowing down the decline of muscle strength in DMD; (ii) benefits outweigh the side effects. This allows the study to continue as designed.",,,,1995-01-01,Pubmed_Duchenne_Muscular_Dystrophy.csv
7734231,Importance of lower limb surgery in Duchenne muscular dystrophy.,,Archives of orthopaedic and trauma surgery,"A total of 123 patients with Duchenne muscular dystrophy (DMD) was surgically treated during two different periods of their course by hip and knee release, aponeurectomy of the iliotibial band and z-shaped Achilles' tendon lengthening. In 57 patients (group I) this was carried out prophylactically as retractions of the lower limb joints were just beginning at the age of 6.4 +/- 1.43 years and in 66 patients (group II) as mild contractures of the joints at the end of walking ability were already manifest with an average age of 9.27 +/- 1.86 years. The average follow-up was 3.7 +/- 1.2 years in both groups. To be able to assess the interindividual course of both groups, we defined ""joint and motor quotients"", which allowed a complex assessment of joint function and motoric capacity. In addition, both groups were compared with a control group (natural history) consisting of 100 non-operated DMD patients. In both groups a significant release of the contractures could be obtained primarily. Patients in group I showed a much better long-term effect than those in group II. The motor quotient in group I was significantly better over the whole follow-up period (P < 0.001) than in group II or the control group. The prolongation of walking ability by about 2 years compared with the natural history is in our opinion not the central goal of this surgical treatment concept of lower limbs in DMD, but rather the additionally achieved prolongation of an assisted standing ability with the lower limbs free from contractures and deformities.(ABSTRACT TRUNCATED AT 250 WORDS)",,,,1995-01-01,Pubmed_Duchenne_Muscular_Dystrophy.csv
